#LIBRARY    ENDF/B-VII.1
#REACTION   CD-110(N,EL)CD-110-L0,SIG
#NUCLEUS    Cd-110
#MF         3
#MT         2
#EN-MIN     1e-05
#EN-MAX     2e+07
#E,eV        Sig,b        Interpolation
 1E-05       23.3614      Lin-Lin
 1.10304E-05 22.2757      Lin-Lin
 1.21669E-05 21.2435      Lin-Lin
 1.34206E-05 20.2624      Lin-Lin
 1.48034E-05 19.3299      Lin-Lin
 1.63286E-05 18.4439      Lin-Lin
 1.80111E-05 17.6022      Lin-Lin
 2.00071E-05 16.7471      Lin-Lin
 2.22231E-05 15.9384      Lin-Lin
 2.46858E-05 15.1734      Lin-Lin
 2.74201E-05 14.4504      Lin-Lin
 3.04587E-05 13.7668      Lin-Lin
 3.38325E-05 13.1214      Lin-Lin
 3.75817E-05 12.5118      Lin-Lin
 4.17444E-05 11.9367      Lin-Lin
 4.63704E-05 11.3941      Lin-Lin
 5.15066E-05 10.883       Lin-Lin
 5.72144E-05 10.4012      Lin-Lin
 6.35516E-05 9.94809      Lin-Lin
 7.05943E-05 9.52173      Lin-Lin
 7.84136E-05 9.12134      Lin-Lin
 8.71032E-05 8.74535      Lin-Lin
 9.74335E-05 8.3702       Lin-Lin
 0.000108989 8.02044      Lin-Lin
 0.000121915 7.69481      Lin-Lin
 0.000136374 7.39212      Lin-Lin
 0.000152548 7.11124      Lin-Lin
 0.000171835 6.83553      Lin-Lin
 0.00019357  6.58182      Lin-Lin
 0.000218044 6.34909      Lin-Lin
 0.000247345 6.12406      Lin-Lin
 0.000280584 5.91975      Lin-Lin
 0.000318288 5.73479      Lin-Lin
 0.000363607 5.55908      Lin-Lin
 0.000418288 5.39422      Lin-Lin
 0.000484562 5.24141      Lin-Lin
 0.000565297 5.10147      Lin-Lin
 0.000664136 4.97491      Lin-Lin
 0.000785721 4.86187      Lin-Lin
 0.00094268  4.75842      Lin-Lin
 0.00114695  4.66584      Lin-Lin
 0.00142508  4.58228      Lin-Lin
 0.00180831  4.50919      Lin-Lin
 0.00237644  4.44418      Lin-Lin
 0.00325697  4.38818      Lin-Lin
 0.00472126  4.34122      Lin-Lin
 0.00744367  4.30283      Lin-Lin
 0.0133136   4.27302      Lin-Lin
 0.0252419   4.25414      Lin-Lin
 0.0253      4.25408      Lin-Lin
 0.0886493   4.23259      Lin-Lin
 0.913482    4.13672      Lin-Lin
 2.33533     4.00874      Lin-Lin
 4.08996     3.88609      Lin-Lin
 6.27048     3.76845      Lin-Lin
 9.02594     3.65392      Lin-Lin
 12.5448     3.54028      Lin-Lin
 17.4363     3.4153       Lin-Lin
 25.9924     3.23508      Lin-Lin
 37.1541     3.00589      Lin-Lin
 43.3445     2.85984      Lin-Lin
 48.1454     2.72762      Lin-Lin
 52.0031     2.6042       Lin-Lin
 55.3858     2.47869      Lin-Lin
 58.1706     2.35983      Lin-Lin
 60.6676     2.23827      Lin-Lin
 62.8285     2.11868      Lin-Lin
 64.6138     2.00806      Lin-Lin
 66.4498     1.88098      Lin-Lin
