#LIBRARY    ENDF/B-VII.1
#REACTION   LI-7(N,EL)LI-7-L0,SIG
#NUCLEUS    Li-7
#MF         3
#MT         2
#EN-MIN     1e-05
#EN-MAX     2e+07
#E,eV        Sig,b        Interpolation
 1E-05       20.8783      Lin-Lin
 1.10304E-05 19.8811      Lin-Lin
 1.21669E-05 18.9317      Lin-Lin
 1.34206E-05 18.0279      Lin-Lin
 1.48034E-05 17.1674      Lin-Lin
 1.63286E-05 16.3482      Lin-Lin
 1.80111E-05 15.5684      Lin-Lin
 1.98669E-05 14.8259      Lin-Lin
 2.19139E-05 14.1191      Lin-Lin
 2.41719E-05 13.4463      Lin-Lin
 2.66625E-05 12.8058      Lin-Lin
 2.94097E-05 12.1961      Lin-Lin
 3.244E-05   11.6157      Lin-Lin
 3.57825E-05 11.0633      Lin-Lin
 3.94694E-05 10.5374      Lin-Lin
 4.35362E-05 10.0369      Lin-Lin
 4.80221E-05 9.56055      Lin-Lin
 5.29701E-05 9.10718      Lin-Lin
 5.8428E-05  8.6757       Lin-Lin
 6.44482E-05 8.26509      Lin-Lin
 7.10888E-05 7.87434      Lin-Lin
 7.84136E-05 7.50254      Lin-Lin
 8.64931E-05 7.14877      Lin-Lin
 9.54051E-05 6.81219      Lin-Lin
 0.000105235 6.49199      Lin-Lin
 0.000116078 6.1874       Lin-Lin
 0.000128039 5.89768      Lin-Lin
 0.000141232 5.62214      Lin-Lin
 0.000155784 5.36012      Lin-Lin
 0.000171835 5.11098      Lin-Lin
 0.00018954  4.87413      Lin-Lin
 0.00020907  4.64898      Lin-Lin
 0.000230612 4.43501      Lin-Lin
 0.000254374 4.23169      Lin-Lin
 0.000280584 4.03854      Lin-Lin
 0.000311677 3.84229      Lin-Lin
 0.000346199 3.65672      Lin-Lin
 0.000384565 3.48114      Lin-Lin
 0.00042716  3.31522      Lin-Lin
 0.000474497 3.15835      Lin-Lin
 0.000527054 3.01023      Lin-Lin
 0.000585461 2.87031      Lin-Lin
 0.000650309 2.73833      Lin-Lin
 0.000722375 2.61379      Lin-Lin
 0.000802387 2.49646      Lin-Lin
 0.000891306 2.3859       Lin-Lin
 0.00099003  2.28188      Lin-Lin
 0.00109974  2.18401      Lin-Lin
 0.00122155  2.09209      Lin-Lin
 0.00135693  2.00578      Lin-Lin
 0.00151785  1.91965      Lin-Lin
 0.00169787  1.83935      Lin-Lin
 0.00189924  1.76458      Lin-Lin
 0.00212448  1.69508      Lin-Lin
 0.00237644  1.63057      Lin-Lin
 0.00267691  1.56725      Lin-Lin
 0.00301551  1.50898      Lin-Lin
 0.00339677  1.45552      Lin-Lin
 0.00385323  1.40382      Lin-Lin
 0.00437103  1.35688      Lin-Lin
 0.00495841  1.31437      Lin-Lin
 0.0056644   1.27399      Lin-Lin
 0.00651624  1.23609      Lin-Lin
 0.00754868  1.20096      Lin-Lin
 0.0088064   1.16879      Lin-Lin
 0.0103461   1.13969      Lin-Lin
 0.0122402   1.11369      Lin-Lin
 0.0146854   1.08991      Lin-Lin
 0.0178676   1.06863      Lin-Lin
 0.0222005   1.04944      Lin-Lin
 0.0252419   1.0399       Lin-Lin
 0.0253      1.03974      Lin-Lin
 0.0327862   1.02391      Lin-Lin
 0.0440008   1.01033      Lin-Lin
 0.0620177   0.998886     Lin-Lin
 0.0937589   0.989598     Lin-Lin
 0.157446    0.982653     Lin-Lin
 0.31721     0.978659     Lin-Lin
 0.41395     0.978354     Lin-Lin
 1.4302      0.982222     Lin-Lin
 10.6036     1.00037      Lin-Lin
 103.314     1.03013      Lin-Lin
 1014.11     1.06         Lin-Lin
 11689.7     1.05864      Lin-Lin
 52146.2     1.02739      Lin-Lin
 74538.9     1.00343      Lin-Lin
 93987.5     0.987508     Lin-Lin
 102126      0.982714     Lin-Lin
 119988      0.980231     Lin-Lin
 140981      0.986955     Lin-Lin
 150000      0.997319     Lin-Lin
 161129      1.02709      Lin-Lin
 180000      1.0893       Lin-Lin
 200000      1.39187      Lin-Lin
 210000      1.68294      Lin-Lin
 220000      2.03113      Lin-Lin
 230000      3.17867      Lin-Lin
 239978      5.05621      Lin-Lin
 240719      5.338        Lin-Lin
 250000      8.9437       Lin-Lin
 260000      11.769       Lin-Lin
 270000      9.35579      Lin-Lin
 280000      6.2239       Lin-Lin
 290000      4.43882      Lin-Lin
 300000      3.20644      Lin-Lin
 310000      2.64348      Lin-Lin
 320000      2.18256      Lin-Lin
 330000      1.85081      Lin-Lin
 340000      1.67627      Lin-Lin
 360000      1.49704      Lin-Lin
 380000      1.33623      Lin-Lin
 400000      1.2405       Lin-Lin
 450000      1.11179      Lin-Lin
 500000      1.03429      Lin-Lin
 546277      1.02147      Lin-Lin
 550000      1.01505      Lin-Lin
