#LIBRARY    JEFF-3.3
#REACTION   CE-142(N,NON),SIG
#NUCLEUS    Ce-142
#MF         3
#MT         3
#EN-MIN     1e-05
#EN-MAX     2e+07
#E,eV        Sig,b        Interpolation
 1E-05       48.3326      Lin-Lin
 1.10304E-05 46.0198      Lin-Lin
 1.21669E-05 43.8178      Lin-Lin
 1.34206E-05 41.721       Lin-Lin
 1.48034E-05 39.7247      Lin-Lin
 1.63286E-05 37.8238      Lin-Lin
 1.80111E-05 36.0139      Lin-Lin
 1.98669E-05 34.2906      Lin-Lin
 2.19139E-05 32.6498      Lin-Lin
 2.41719E-05 31.0874      Lin-Lin
 2.66625E-05 29.5999      Lin-Lin
 2.94097E-05 28.1835      Lin-Lin
 3.244E-05   26.8349      Lin-Lin
 3.57825E-05 25.5508      Lin-Lin
 3.94694E-05 24.3282      Lin-Lin
 4.35362E-05 23.1641      Lin-Lin
 4.80221E-05 22.0556      Lin-Lin
 5.29701E-05 21.0003      Lin-Lin
 5.8428E-05  19.9954      Lin-Lin
 6.44482E-05 19.0386      Lin-Lin
 7.10888E-05 18.1276      Lin-Lin
 7.84136E-05 17.2602      Lin-Lin
 8.64931E-05 16.4342      Lin-Lin
 9.54051E-05 15.6478      Lin-Lin
 0.000105235 14.8991      Lin-Lin
 0.000116078 14.1861      Lin-Lin
 0.000128039 13.5073      Lin-Lin
 0.000141232 12.861       Lin-Lin
 0.000155784 12.2456      Lin-Lin
 0.000171835 11.6596      Lin-Lin
 0.00018954  11.1017      Lin-Lin
 0.00020907  10.5705      Lin-Lin
 0.000230612 10.0647      Lin-Lin
 0.000254374 9.58306      Lin-Lin
 0.000280584 9.1245       Lin-Lin
 0.000309494 8.68789      Lin-Lin
 0.000341383 8.27216      Lin-Lin
 0.000376558 7.87633      Lin-Lin
 0.000415358 7.49944      Lin-Lin
 0.000458155 7.14059      Lin-Lin
 0.000505362 6.7989       Lin-Lin
 0.000557433 6.47357      Lin-Lin
 0.000614869 6.1638       Lin-Lin
 0.000678223 5.86886      Lin-Lin
 0.000748105 5.58803      Lin-Lin
 0.000825188 5.32064      Lin-Lin
 0.000910213 5.06604      Lin-Lin
 0.001004    4.82363      Lin-Lin
 0.00110745  4.59281      Lin-Lin
 0.00122155  4.37304      Lin-Lin
 0.00134742  4.16379      Lin-Lin
 0.00148625  3.96455      Lin-Lin
 0.00163939  3.77484      Lin-Lin
 0.00180831  3.59421      Lin-Lin
 0.00199463  3.42222      Lin-Lin
 0.00220016  3.25847      Lin-Lin
 0.00242685  3.10255      Lin-Lin
 0.00267691  2.95409      Lin-Lin
 0.00295273  2.81273      Lin-Lin
 0.00325697  2.67814      Lin-Lin
 0.00359256  2.54999      Lin-Lin
 0.00396272  2.42798      Lin-Lin
 0.00437103  2.31181      Lin-Lin
 0.00482141  2.20121      Lin-Lin
 0.00531819  2.09592      Lin-Lin
 0.00586616  1.9957       Lin-Lin
 0.00647059  1.90031      Lin-Lin
 0.0071373   1.8095       Lin-Lin
 0.00787271  1.72303      Lin-Lin
 0.00868389  1.64066      Lin-Lin
 0.00957865  1.56219      Lin-Lin
 0.0105656   1.48741      Lin-Lin
 0.0116543   1.4162       Lin-Lin
 0.0128551   1.34841      Lin-Lin
 0.0141796   1.28391      Lin-Lin
 0.0156406   1.22253      Lin-Lin
 0.0172522   1.16408      Lin-Lin
 0.0190298   1.10838      Lin-Lin
 0.0209906   1.05531      Lin-Lin
 0.0231534   1.00478      Lin-Lin
 0.0252419   0.962302     Lin-Lin
 0.0253      0.961195     Lin-Lin
 0.0279068   0.915189     Lin-Lin
 0.0307823   0.871366     Lin-Lin
 0.033954    0.829638     Lin-Lin
 0.0374525   0.789943     Lin-Lin
 0.0413115   0.752217     Lin-Lin
 0.0455681   0.716289     Lin-Lin
 0.0502633   0.681996     Lin-Lin
 0.0554423   0.649316     Lin-Lin
 0.0611549   0.618207     Lin-Lin
 0.0674561   0.588594     Lin-Lin
 0.0744066   0.560417     Lin-Lin
 0.0820732   0.533672     Lin-Lin
 0.0911684   0.506417     Lin-Lin
 0.100562    0.482151     Lin-Lin
 0.110924    0.459044     Lin-Lin
 0.122353    0.43705      Lin-Lin
 0.13496     0.416114     Lin-Lin
 0.148866    0.396208     Lin-Lin
 0.164204    0.377364     Lin-Lin
 0.181123    0.359288     Lin-Lin
 0.199786    0.342061     Lin-Lin
 0.220371    0.325666     Lin-Lin
 0.243077    0.31006      Lin-Lin
 0.268123    0.295206     Lin-Lin
 0.29575     0.281066     Lin-Lin
 0.323938    0.268624     Lin-Lin
 0.359836    0.254884     Lin-Lin
 0.396913    0.242666     Lin-Lin
 0.437809    0.231034     Lin-Lin
 0.48292     0.219957     Lin-Lin
 0.532679    0.20942      Lin-Lin
 0.587564    0.199386     Lin-Lin
 0.648105    0.189949     Lin-Lin
 0.704938    0.182097     Lin-Lin
 0.772126    0.173973     Lin-Lin
 0.84576     0.16621      Lin-Lin
 0.932904    0.158228     Lin-Lin
 1.02903     0.150648     Lin-Lin
 1.13506     0.143422     Lin-Lin
 1.25201     0.136551     Lin-Lin
 1.37134     0.130523     Lin-Lin
 1.50211     0.124694     Lin-Lin
 1.64528     0.119136     Lin-Lin
 1.80218     0.113818     Lin-Lin
 1.98787     0.10834      Lin-Lin
 2.1927      0.103156     Lin-Lin
 2.41863     0.0982028    Lin-Lin
 2.66784     0.0935064    Lin-Lin
 2.96333     0.0887241    Lin-Lin
 3.24593     0.0847656    Lin-Lin
 3.53057     0.0812668    Lin-Lin
 3.86707     0.0776335    Lin-Lin
 4.26552     0.0738963    Lin-Lin
 4.70503     0.0703449    Lin-Lin
 5.18982     0.0669687    Lin-Lin
 5.84628     0.0630888    Lin-Lin
 6.44866     0.060066     Lin-Lin
 7.01416     0.0575818    Lin-Lin
 7.62924     0.0551985    Lin-Lin
 8.35638     0.0527136    Lin-Lin
 9.2174      0.050183     Lin-Lin
 10.1671     0.0477623    Lin-Lin
 11.0587     0.0458107    Lin-Lin
 11.8611     0.044211     Lin-Lin
 12.9012     0.0423723    Lin-Lin
 14.0326     0.0406123    Lin-Lin
 15.2631     0.0389235    Lin-Lin
 16.7187     0.0371609    Lin-Lin
 18.4413     0.0353701    Lin-Lin
 20.3414     0.033656     Lin-Lin
 22.1252     0.0322734    Lin-Lin
 23.5644     0.031249     Lin-Lin
 25.6308     0.0299424    Lin-Lin
 27.8784     0.0286929    Lin-Lin
 30.1122     0.0275915    Lin-Lin
 32.7528     0.0264371    Lin-Lin
 36.1275     0.0251482    Lin-Lin
 39.85       0.0239209    Lin-Lin
 43.0409     0.0230168    Lin-Lin
 46.8152     0.0220476    Lin-Lin
 51.2797     0.0210507    Lin-Lin
 55.7765     0.0201708    Lin-Lin
 60.2426     0.019397     Lin-Lin
 65.0696     0.0186534    Lin-Lin
 71.2714     0.0178076    Lin-Lin
 78.0682     0.0170123    Lin-Lin
 84.9141     0.0163117    Lin-Lin
