#LIBRARY    ENDF/B-VII.1
#REACTION   CE-138(N,EL)CE-138-L0,SIG
#NUCLEUS    Ce-138
#MF         3
#MT         2
#EN-MIN     1e-05
#EN-MAX     2e+07
#E,eV        Sig,b        Interpolation
 1E-05       12.7767      Lin-Lin
 1.10304E-05 12.1872      Lin-Lin
 1.22089E-05 11.6079      Lin-Lin
 1.34669E-05 11.0766      Lin-Lin
 1.49593E-05 10.5367      Lin-Lin
 1.66162E-05 10.0262      Lin-Lin
 1.84576E-05 9.54297      Lin-Lin
 2.0502E-05  9.08628      Lin-Lin
 2.2774E-05  8.6544       Lin-Lin
 2.52966E-05 8.2465       Lin-Lin
 2.80999E-05 7.86109      Lin-Lin
 3.12123E-05 7.49744      Lin-Lin
 3.46712E-05 7.15419      Lin-Lin
 3.85115E-05 6.83068      Lin-Lin
 4.27793E-05 6.52569      Lin-Lin
 4.75177E-05 6.23864      Lin-Lin
 5.27835E-05 5.96843      Lin-Lin
 5.86299E-05 5.71454      Lin-Lin
 6.51272E-05 5.47596      Lin-Lin
 7.23409E-05 5.25223      Lin-Lin
 8.09204E-05 5.029        Lin-Lin
 9.05175E-05 4.82098      Lin-Lin
 0.000101253 4.62742      Lin-Lin
 0.000113261 4.44761      Lin-Lin
 0.000126694 4.28086      Lin-Lin
 0.000142719 4.11724      Lin-Lin
 0.000160764 3.96691      Lin-Lin
 0.000181099 3.82902      Lin-Lin
 0.000205435 3.69587      Lin-Lin
 0.000233041 3.5751       Lin-Lin
 0.000266209 3.46016      Lin-Lin
 0.000304113 3.35712      Lin-Lin
 0.000349847 3.26056      Lin-Lin
 0.000405277 3.17118      Lin-Lin
 0.000472802 3.08944      Lin-Lin
 0.000555468 3.01561      Lin-Lin
 0.000661763 2.94722      Lin-Lin
 0.00079956  2.8853       Lin-Lin
 0.000979631 2.83047      Lin-Lin
 0.00122578  2.78151      Lin-Lin
 0.00157735  2.73806      Lin-Lin
 0.00210217  2.70023      Lin-Lin
 0.00292171  2.66834      Lin-Lin
 0.00432512  2.6418       Lin-Lin
 0.00706233  2.62037      Lin-Lin
 0.0134532   2.60425      Lin-Lin
 0.0252854   2.59587      Lin-Lin
 0.0253      2.59587      Lin-Lin
 0.110924    2.58809      Lin-Lin
