#LIBRARY    JEFF-3.2
#REACTION   S-33(N,NON),SIG
#NUCLEUS    S-33
#MF         3
#MT         3
#EN-MIN     1e-05
#EN-MAX     2e+08
#E,eV        Sig,b        Interpolation
 1E-05       129.051      Lin-Lin
 1.10304E-05 122.875      Lin-Lin
 1.21669E-05 116.996      Lin-Lin
 1.34206E-05 111.397      Lin-Lin
 1.48034E-05 106.067      Lin-Lin
 1.63286E-05 100.991      Lin-Lin
 1.80111E-05 96.1589      Lin-Lin
 1.98669E-05 91.5576      Lin-Lin
 2.19139E-05 87.1765      Lin-Lin
 2.41719E-05 83.0051      Lin-Lin
 2.66625E-05 79.0332      Lin-Lin
 2.94097E-05 75.2514      Lin-Lin
 3.244E-05   71.6505      Lin-Lin
 3.57825E-05 68.222       Lin-Lin
 3.94694E-05 64.9575      Lin-Lin
 4.35362E-05 61.8492      Lin-Lin
 4.80221E-05 58.8897      Lin-Lin
 5.29701E-05 56.0718      Lin-Lin
 5.8428E-05  53.3887      Lin-Lin
 6.44482E-05 50.834       Lin-Lin
 7.10888E-05 48.4015      Lin-Lin
 7.84136E-05 46.0855      Lin-Lin
 8.64931E-05 43.8803      Lin-Lin
 9.54051E-05 41.7805      Lin-Lin
 0.000105235 39.7813      Lin-Lin
 0.000116078 37.8777      Lin-Lin
 0.000128039 36.0653      Lin-Lin
 0.000141232 34.3395      Lin-Lin
 0.000155784 32.6963      Lin-Lin
 0.000171835 31.1318      Lin-Lin
 0.00018954  29.6421      Lin-Lin
 0.00020907  28.2237      Lin-Lin
 0.000230612 26.8732      Lin-Lin
 0.000254374 25.5873      Lin-Lin
 0.000280584 24.3629      Lin-Lin
 0.000309494 23.1971      Lin-Lin
 0.000341383 22.0871      Lin-Lin
 0.000376558 21.0302      Lin-Lin
 0.000415358 20.0239      Lin-Lin
 0.000458155 19.0657      Lin-Lin
 0.000505362 18.1534      Lin-Lin
 0.000557433 17.2848      Lin-Lin
 0.000614869 16.4577      Lin-Lin
 0.000678223 15.6702      Lin-Lin
 0.000748105 14.9203      Lin-Lin
 0.000825188 14.2064      Lin-Lin
 0.000910213 13.5266      Lin-Lin
 0.001004    12.8793      Lin-Lin
 0.00110745  12.263       Lin-Lin
 0.00122155  11.6763      Lin-Lin
 0.00134742  11.1175      Lin-Lin
 0.00148625  10.5855      Lin-Lin
 0.00163939  10.079       Lin-Lin
 0.00180831  9.59673      Lin-Lin
 0.00199463  9.13752      Lin-Lin
 0.00220016  8.70028      Lin-Lin
 0.00242685  8.28397      Lin-Lin
 0.00267691  7.88757      Lin-Lin
 0.00295273  7.51014      Lin-Lin
 0.00325697  7.15078      Lin-Lin
 0.00359256  6.80861      Lin-Lin
 0.00396272  6.48281      Lin-Lin
 0.00437103  6.1726       Lin-Lin
 0.00482141  5.87724      Lin-Lin
 0.00531819  5.596        Lin-Lin
 0.00586616  5.32823      Lin-Lin
 0.00647059  5.07327      Lin-Lin
 0.0071373   4.83051      Lin-Lin
 0.00787271  4.59936      Lin-Lin
 0.00868389  4.37928      Lin-Lin
 0.00957865  4.16973      Lin-Lin
 0.0105656   3.9702       Lin-Lin
 0.0116543   3.78023      Lin-Lin
 0.0128551   3.59935      Lin-Lin
 0.0141796   3.42713      Lin-Lin
 0.0156406   3.26318      Lin-Lin
 0.0172522   3.10712      Lin-Lin
 0.0190298   2.95861      Lin-Lin
 0.0209906   2.81734      Lin-Lin
 0.0231534   2.68304      Lin-Lin
 0.0252419   2.57032      Lin-Lin
 0.0253      2.56738      Lin-Lin
 0.0279068   2.44553      Lin-Lin
 0.0307823   2.32968      Lin-Lin
 0.033954    2.21937      Lin-Lin
 0.0374525   2.11415      Lin-Lin
 0.0413115   2.0141       Lin-Lin
 0.0416029   2.00673      Lin-Lin
 0.0455681   1.91809      Lin-Lin
 0.0458895   1.91108      Lin-Lin
 0.0502633   1.8265       Lin-Lin
 0.0506179   1.81981      Lin-Lin
 0.0554423   1.73917      Lin-Lin
 0.0558334   1.73279      Lin-Lin
 0.0611549   1.65598      Lin-Lin
 0.0615863   1.6499       Lin-Lin
 0.0674561   1.57674      Lin-Lin
 0.0679319   1.57095      Lin-Lin
 0.0744066   1.50126      Lin-Lin
 0.0749314   1.49575      Lin-Lin
 0.0820732   1.42943      Lin-Lin
 0.0826521   1.42418      Lin-Lin
 0.0905297   1.36103      Lin-Lin
 0.0911684   1.35603      Lin-Lin
 0.0998577   1.29589      Lin-Lin
 0.100562    1.29113      Lin-Lin
 0.110147    1.23394      Lin-Lin
 0.110924    1.22942      Lin-Lin
 0.121496    1.17487      Lin-Lin
 0.122353    1.17055      Lin-Lin
 0.134014    1.11862      Lin-Lin
 0.13496     1.11451      Lin-Lin
 0.147823    1.06538      Lin-Lin
 0.149908    1.05761      Lin-Lin
 0.163054    1.01422      Lin-Lin
 0.165354    1.00681      Lin-Lin
 0.179855    0.965792     Lin-Lin
 0.182392    0.95879      Lin-Lin
 0.198386    0.919727     Lin-Lin
