#LIBRARY    ENDF/B-VII.1
#REACTION   CA-48(N,EL)CA-48-L0,SIG
#NUCLEUS    Ca-48
#MF         3
#MT         2
#EN-MIN     1e-05
#EN-MAX     2e+08
#E,eV        Sig,b        Interpolation
 1E-05       30.7635      Lin-Lin
 1.10304E-05 29.3102      Lin-Lin
 1.21669E-05 27.9273      Lin-Lin
 1.34206E-05 26.6116      Lin-Lin
 1.48034E-05 25.3599      Lin-Lin
 1.63286E-05 24.1692      Lin-Lin
 1.80111E-05 23.0365      Lin-Lin
 1.99487E-05 21.9153      Lin-Lin
 2.20041E-05 20.893       Lin-Lin
 2.42713E-05 19.921       Lin-Lin
 2.67722E-05 18.9967      Lin-Lin
 2.95307E-05 18.1182      Lin-Lin
 3.25735E-05 17.2832      Lin-Lin
 3.59297E-05 16.4897      Lin-Lin
 3.96318E-05 15.7358      Lin-Lin
 4.40216E-05 14.9701      Lin-Lin
 4.89E-05    14.2453      Lin-Lin
 5.43163E-05 13.5601      Lin-Lin
 6.03355E-05 12.912       Lin-Lin
 6.70185E-05 12.2996      Lin-Lin
 7.44453E-05 11.7208      Lin-Lin
 8.26911E-05 11.1745      Lin-Lin
 9.18548E-05 10.6586      Lin-Lin
 0.000102029 10.1721      Lin-Lin
 0.000113336 9.71328      Lin-Lin
 0.000125889 9.28121      Lin-Lin
 0.00013984  8.87422      Lin-Lin
 0.000155329 8.49155      Lin-Lin
 0.000172542 8.13172      Lin-Lin
 0.000191653 7.79399      Lin-Lin
 0.000212892 7.47706      Lin-Lin
 0.000238141 7.16107      Lin-Lin
 0.000266384 6.86671      Lin-Lin
 0.000297977 6.5929       Lin-Lin
 0.000333317 6.33862      Lin-Lin
 0.000372848 6.10291      Lin-Lin
 0.000419988 5.87181      Lin-Lin
 0.000473112 5.65941      Lin-Lin
 0.00053293  5.46483      Lin-Lin
 0.000604545 5.27697      Lin-Lin
 0.000685784 5.10665      Lin-Lin
 0.000783428 4.94459      Lin-Lin
 0.00089493  4.79951      Lin-Lin
 0.00102951  4.66357      Lin-Lin
 0.00119269  4.53778      Lin-Lin
 0.00139141  4.42284      Lin-Lin
 0.00163461  4.31909      Lin-Lin
 0.0019475   4.22298      Lin-Lin
 0.00235291  4.13602      Lin-Lin
 0.00288296  4.059        Lin-Lin
 0.00360734  3.99026      Lin-Lin
 0.00464199  3.92925      Lin-Lin
 0.00618617  3.87615      Lin-Lin
 0.00865854  3.83057      Lin-Lin
 0.012908    3.79302      Lin-Lin
 0.0212246   3.76305      Lin-Lin
 0.0252051   3.7557       Lin-Lin
 0.0253      3.75555      Lin-Lin
 0.0527906   3.73522      Lin-Lin
 0.171253    3.72225      Lin-Lin
 4.38673     3.71563      Lin-Lin
 728.71      3.54457      Lin-Lin
 1534.31     3.38362      Lin-Lin
 2413.69     3.23512      Lin-Lin
 3405.94     3.09411      Lin-Lin
 4504.62     2.96334      Lin-Lin
 5748.4      2.83989      Lin-Lin
 7113.99     2.72732      Lin-Lin
 8687.4      2.61999      Lin-Lin
 10503       2.51856      Lin-Lin
 12561.9     2.42495      Lin-Lin
 14820.2     2.34151      Lin-Lin
 17564.3     2.25949      Lin-Lin
 20631.5     2.18628      Lin-Lin
 24395.9     2.11499      Lin-Lin
 28719.9     2.05075      Lin-Lin
 34002.3     1.98962      Lin-Lin
 40419.2     1.93252      Lin-Lin
 48489.6     1.87798      Lin-Lin
 58682.4     1.82621      Lin-Lin
 71668.1     1.77654      Lin-Lin
 90864.4     1.72041      Lin-Lin
 120090      1.64305      Lin-Lin
 130122      1.6078       Lin-Lin
 136614      1.5761       Lin-Lin
 141335      1.54369      Lin-Lin
 144876      1.50956      Lin-Lin
 147531      1.47407      Lin-Lin
 149597      1.43686      Lin-Lin
 151220      1.39794      Lin-Lin
 152548      1.35655      Lin-Lin
 153581      1.31537      Lin-Lin
 154466      1.27141      Lin-Lin
 155203      1.22601      Lin-Lin
 155794      1.18196      Lin-Lin
 156310      1.13591      Lin-Lin
 156753      1.08934      Lin-Lin
 157121      1.04426      Lin-Lin
 157476      0.9941       Lin-Lin
 157800      0.940752     Lin-Lin
 158036      0.896714     Lin-Lin
 158272      0.847341     Lin-Lin
 158449      0.806424     Lin-Lin
 158626      0.761338     Lin-Lin
 158803      0.711694     Lin-Lin
 158980      0.656874     Lin-Lin
 159098      0.617113     Lin-Lin
 159216      0.574533     Lin-Lin
 159334      0.528921     Lin-Lin
 159452      0.480081     Lin-Lin
 159571      0.427865     Lin-Lin
 159659      0.386417     Lin-Lin
 159748      0.343144     Lin-Lin
 159851      0.290397     Lin-Lin
