#LIBRARY    JEFF-3.2
#REACTION   O-18(N,NON),SIG
#NUCLEUS    O-18
#MF         3
#MT         3
#EN-MIN     1e-05
#EN-MAX     2e+08
#E,eV        Sig,b        Interpolation
 1E-05       0.00782298   Lin-Lin
 1.10304E-05 0.00744864   Lin-Lin
 1.21669E-05 0.00709222   Lin-Lin
 1.34206E-05 0.00675285   Lin-Lin
 1.48034E-05 0.00642972   Lin-Lin
 1.63286E-05 0.00612205   Lin-Lin
 1.80111E-05 0.00582911   Lin-Lin
 1.98669E-05 0.00555018   Lin-Lin
 2.19139E-05 0.0052846    Lin-Lin
 2.41719E-05 0.00503173   Lin-Lin
 2.66625E-05 0.00479095   Lin-Lin
 2.94097E-05 0.0045617    Lin-Lin
 3.244E-05   0.00434342   Lin-Lin
 3.57825E-05 0.00413558   Lin-Lin
 3.94694E-05 0.00393769   Lin-Lin
 4.35362E-05 0.00374927   Lin-Lin
 4.80221E-05 0.00356986   Lin-Lin
 5.29701E-05 0.00339904   Lin-Lin
 5.8428E-05  0.0032364    Lin-Lin
 6.44482E-05 0.00308153   Lin-Lin
 7.10888E-05 0.00293408   Lin-Lin
 7.84136E-05 0.00279368   Lin-Lin
 8.64931E-05 0.00266      Lin-Lin
 9.54051E-05 0.00253272   Lin-Lin
 0.000105235 0.00241152   Lin-Lin
 0.000116078 0.00229613   Lin-Lin
 0.000128039 0.00218626   Lin-Lin
 0.000141232 0.00208164   Lin-Lin
 0.000155784 0.00198204   Lin-Lin
 0.000171835 0.00188719   Lin-Lin
 0.00018954  0.00179689   Lin-Lin
 0.00020907  0.00171091   Lin-Lin
 0.000230612 0.00162904   Lin-Lin
 0.000254374 0.00155109   Lin-Lin
 0.000280584 0.00147687   Lin-Lin
 0.000309494 0.0014062    Lin-Lin
 0.000341383 0.00133891   Lin-Lin
 0.000376558 0.00127484   Lin-Lin
 0.000415358 0.00121384   Lin-Lin
 0.000458155 0.00115576   Lin-Lin
 0.000505362 0.00110045   Lin-Lin
 0.000557433 0.00104779   Lin-Lin
 0.000614869 0.000997656  Lin-Lin
 0.000678223 0.000949918  Lin-Lin
 0.000748105 0.000904463  Lin-Lin
 0.000825188 0.000861184  Lin-Lin
 0.000910213 0.000819976  Lin-Lin
 0.001004    0.000780739  Lin-Lin
 0.00110745  0.00074338   Lin-Lin
 0.00122155  0.000707808  Lin-Lin
 0.00134742  0.000673939  Lin-Lin
 0.00148625  0.000641691  Lin-Lin
 0.00163939  0.000610985  Lin-Lin
 0.00180831  0.000581749  Lin-Lin
 0.00199463  0.000553912  Lin-Lin
 0.00220016  0.000527407  Lin-Lin
 0.00242685  0.00050217   Lin-Lin
 0.00267691  0.000478141  Lin-Lin
 0.00295273  0.000455261  Lin-Lin
 0.00325697  0.000433476  Lin-Lin
 0.00359256  0.000412734  Lin-Lin
 0.00396272  0.000392985  Lin-Lin
 0.00437103  0.00037418   Lin-Lin
 0.00482141  0.000356275  Lin-Lin
 0.00531819  0.000339227  Lin-Lin
 0.00586616  0.000322995  Lin-Lin
 0.00647059  0.000307539  Lin-Lin
 0.0071373   0.000292823  Lin-Lin
 0.00787271  0.000278811  Lin-Lin
 0.00868389  0.00026547   Lin-Lin
 0.00957865  0.000252767  Lin-Lin
 0.0105656   0.000240672  Lin-Lin
 0.0116543   0.000229155  Lin-Lin
 0.0128551   0.00021819   Lin-Lin
 0.0141796   0.00020775   Lin-Lin
 0.0156406   0.000197809  Lin-Lin
 0.0172522   0.000188343  Lin-Lin
 0.0190298   0.000179331  Lin-Lin
 0.0209906   0.00017075   Lin-Lin
 0.0231534   0.000162579  Lin-Lin
 0.0252419   0.000155709  Lin-Lin
 0.0253      0.00015553   Lin-Lin
 0.0279068   0.000148088  Lin-Lin
 0.0307823   0.000141002  Lin-Lin
 0.033954    0.000134256  Lin-Lin
 0.0374525   0.000127834  Lin-Lin
 0.0413115   0.000121721  Lin-Lin
 0.0455681   0.000115902  Lin-Lin
 0.0502633   0.000110363  Lin-Lin
 0.0554423   0.000105089  Lin-Lin
 0.0611549   0.000100067  Lin-Lin
 0.0674561   9.52819E-05  Lin-Lin
 0.0744066   9.07226E-05  Lin-Lin
 0.0820732   8.63793E-05  Lin-Lin
 0.0905297   8.22435E-05  Lin-Lin
 0.0998577   7.83076E-05  Lin-Lin
 0.110147    7.45624E-05  Lin-Lin
 0.121496    7.0998E-05   Lin-Lin
 0.134014    6.7603E-05   Lin-Lin
 0.147823    6.43674E-05  Lin-Lin
 0.163054    6.12846E-05  Lin-Lin
 0.179855    5.83491E-05  Lin-Lin
 0.198386    5.55555E-05  Lin-Lin
 0.218827    5.28989E-05  Lin-Lin
 0.241375    5.03723E-05  Lin-Lin
 0.266245    4.79648E-05  Lin-Lin
 0.293678    4.56684E-05  Lin-Lin
 0.323938    4.34803E-05  Lin-Lin
 0.357316    4.13974E-05  Lin-Lin
 0.394132    3.94155E-05  Lin-Lin
 0.434743    3.75329E-05  Lin-Lin
 0.479537    3.57428E-05  Lin-Lin
 0.528947    3.40324E-05  Lin-Lin
