#LIBRARY    ENDF/B-VII.1
#REACTION   FE-56(N,NON),SIG
#NUCLEUS    Fe-56
#MF         3
#MT         3
#EN-MIN     1e-05
#EN-MAX     1.5e+08
#E,eV        Sig,b        Interpolation
 1E-05       130.209      Lin-Lin
 1.10304E-05 123.978      Lin-Lin
 1.21669E-05 118.045      Lin-Lin
 1.34206E-05 112.397      Lin-Lin
 1.48034E-05 107.019      Lin-Lin
 1.63286E-05 101.898      Lin-Lin
 1.80111E-05 97.0218      Lin-Lin
 1.98669E-05 92.3792      Lin-Lin
 2.19139E-05 87.9588      Lin-Lin
 2.41719E-05 83.7499      Lin-Lin
 2.66625E-05 79.7424      Lin-Lin
 2.94097E-05 75.9266      Lin-Lin
 3.244E-05   72.2935      Lin-Lin
 3.57825E-05 68.8342      Lin-Lin
 3.94694E-05 65.5404      Lin-Lin
 4.35362E-05 62.4042      Lin-Lin
 4.80221E-05 59.4181      Lin-Lin
 5.29701E-05 56.5749      Lin-Lin
 5.8428E-05  53.8678      Lin-Lin
 6.44482E-05 51.2901      Lin-Lin
 7.10888E-05 48.8359      Lin-Lin
 7.84136E-05 46.499       Lin-Lin
 8.64931E-05 44.274       Lin-Lin
 9.54051E-05 42.1555      Lin-Lin
 0.000105235 40.1383      Lin-Lin
 0.000116078 38.2176      Lin-Lin
 0.000128039 36.3889      Lin-Lin
 0.000141232 34.6476      Lin-Lin
 0.000155784 32.9897      Lin-Lin
 0.000171835 31.4111      Lin-Lin
 0.00018954  29.9081      Lin-Lin
 0.00020907  28.4769      Lin-Lin
 0.000230612 27.1143      Lin-Lin
 0.000254374 25.8169      Lin-Lin
 0.000280584 24.5815      Lin-Lin
 0.000309494 23.4053      Lin-Lin
 0.000341383 22.2853      Lin-Lin
 0.000376558 21.2189      Lin-Lin
 0.000415358 20.2036      Lin-Lin
 0.000458155 19.2368      Lin-Lin
 0.000505362 18.3163      Lin-Lin
 0.000557433 17.4399      Lin-Lin
 0.000614869 16.6053      Lin-Lin
 0.000678223 15.8108      Lin-Lin
 0.000748105 15.0542      Lin-Lin
 0.000825188 14.3338      Lin-Lin
 0.000910213 13.648       Lin-Lin
 0.001004    12.9949      Lin-Lin
 0.00110745  12.3731      Lin-Lin
 0.00122155  11.781       Lin-Lin
 0.00134742  11.2173      Lin-Lin
 0.00148625  10.6805      Lin-Lin
 0.00163939  10.1694      Lin-Lin
 0.00180831  9.68283      Lin-Lin
 0.00199463  9.2195       Lin-Lin
 0.00220016  8.77833      Lin-Lin
 0.00242685  8.35828      Lin-Lin
 0.00267691  7.95833      Lin-Lin
 0.00295273  7.57751      Lin-Lin
 0.00325697  7.21492      Lin-Lin
 0.00359256  6.86968      Lin-Lin
 0.00396272  6.54096      Lin-Lin
 0.00437103  6.22796      Lin-Lin
 0.00482141  5.92995      Lin-Lin
 0.00531819  5.64619      Lin-Lin
 0.00586616  5.37602      Lin-Lin
 0.00647059  5.11877      Lin-Lin
 0.0071373   4.87383      Lin-Lin
 0.00787271  4.64061      Lin-Lin
 0.00868389  4.41855      Lin-Lin
 0.00957865  4.20713      Lin-Lin
