#LIBRARY    JEFF-3.2
#REACTION   K-41(N,NON),SIG
#NUCLEUS    K-41
#MF         3
#MT         3
#EN-MIN     1e-05
#EN-MAX     2e+08
#E,eV        Sig,b        Interpolation
 1E-05       73.627       Lin-Lin
 1.10304E-05 70.1039      Lin-Lin
 1.21669E-05 66.7493      Lin-Lin
 1.34206E-05 63.5553      Lin-Lin
 1.48034E-05 60.5141      Lin-Lin
 1.63286E-05 57.6185      Lin-Lin
 1.80111E-05 54.8614      Lin-Lin
 1.98669E-05 52.2362      Lin-Lin
 2.19139E-05 49.7367      Lin-Lin
 2.41719E-05 47.3567      Lin-Lin
 2.66625E-05 45.0907      Lin-Lin
 2.94097E-05 42.933       Lin-Lin
 3.244E-05   40.8787      Lin-Lin
 3.57825E-05 38.9226      Lin-Lin
 3.94694E-05 37.0601      Lin-Lin
 4.35362E-05 35.2867      Lin-Lin
 4.80221E-05 33.5982      Lin-Lin
 5.29701E-05 31.9905      Lin-Lin
 5.8428E-05  30.4598      Lin-Lin
 6.44482E-05 29.0022      Lin-Lin
 7.10888E-05 27.6145      Lin-Lin
 7.84136E-05 26.2931      Lin-Lin
 8.64931E-05 25.0349      Lin-Lin
 9.54051E-05 23.837       Lin-Lin
 0.000105235 22.6964      Lin-Lin
 0.000116078 21.6103      Lin-Lin
 0.000128039 20.5762      Lin-Lin
 0.000141232 19.5917      Lin-Lin
 0.000155784 18.6542      Lin-Lin
 0.000171835 17.7616      Lin-Lin
 0.00018954  16.9116      Lin-Lin
 0.00020907  16.1024      Lin-Lin
 0.000230612 15.3319      Lin-Lin
 0.000254374 14.5983      Lin-Lin
 0.000280584 13.8997      Lin-Lin
 0.000309494 13.2346      Lin-Lin
 0.000341383 12.6013      Lin-Lin
 0.000376558 11.9983      Lin-Lin
 0.000415358 11.4242      Lin-Lin
 0.000458155 10.8775      Lin-Lin
 0.000505362 10.357       Lin-Lin
 0.000557433 9.86144      Lin-Lin
 0.000614869 9.38956      Lin-Lin
 0.000678223 8.94026      Lin-Lin
 0.000748105 8.51246      Lin-Lin
 0.000825188 8.10513      Lin-Lin
 0.000910213 7.71729      Lin-Lin
 0.001004    7.34801      Lin-Lin
 0.00110745  6.9964       Lin-Lin
 0.00122155  6.66162      Lin-Lin
 0.00134742  6.34285      Lin-Lin
 0.00148625  6.03934      Lin-Lin
 0.00163939  5.75035      Lin-Lin
 0.00180831  5.47519      Lin-Lin
 0.00199463  5.21319      Lin-Lin
 0.00220016  4.96373      Lin-Lin
 0.00242685  4.72621      Lin-Lin
 0.00267691  4.50006      Lin-Lin
 0.00295273  4.28472      Lin-Lin
 0.00325697  4.07969      Lin-Lin
 0.00359256  3.88447      Lin-Lin
 0.00396272  3.6986       Lin-Lin
 0.00437103  3.52161      Lin-Lin
 0.00482141  3.3531       Lin-Lin
 0.00531819  3.19265      Lin-Lin
 0.00586616  3.03987      Lin-Lin
 0.00647059  2.89441      Lin-Lin
 0.0071373   2.7559       Lin-Lin
 0.00787271  2.62403      Lin-Lin
 0.00868389  2.49846      Lin-Lin
 0.00957865  2.3789       Lin-Lin
 0.0105656   2.26507      Lin-Lin
 0.0116543   2.15668      Lin-Lin
 0.0128551   2.05348      Lin-Lin
 0.0141796   1.95522      Lin-Lin
 0.0156406   1.86167      Lin-Lin
 0.0172522   1.7726       Lin-Lin
 0.0190298   1.68781      Lin-Lin
 0.0209906   1.6071       Lin-Lin
 0.0231534   1.53026      Lin-Lin
 0.0252419   1.46565      Lin-Lin
 0.0253      1.46397      Lin-Lin
 0.0279068   1.39398      Lin-Lin
 0.0307823   1.32735      Lin-Lin
 0.033954    1.2639       Lin-Lin
