#LIBRARY    CENDL-3.1
#REACTION   MG-25(N,NON),SIG
#NUCLEUS    Mg-25
#MF         3
#MT         3
#EN-MIN     1e-05
#EN-MAX     2e+07
#E,eV        Sig,b        Interpolation
 1E-05       9.57551      Lin-Lin
 1.10304E-05 9.11732      Lin-Lin
 1.21669E-05 8.68104      Lin-Lin
 1.34206E-05 8.26565      Lin-Lin
 1.48034E-05 7.87013      Lin-Lin
 1.63286E-05 7.49354      Lin-Lin
 1.80111E-05 7.13496      Lin-Lin
 1.98669E-05 6.79355      Lin-Lin
 2.19139E-05 6.46847      Lin-Lin
 2.41719E-05 6.15895      Lin-Lin
 2.66625E-05 5.86424      Lin-Lin
 2.94097E-05 5.58363      Lin-Lin
 3.244E-05   5.31645      Lin-Lin
 3.57825E-05 5.06205      Lin-Lin
 3.94694E-05 4.81983      Lin-Lin
 4.35362E-05 4.5892       Lin-Lin
 4.80221E-05 4.3696       Lin-Lin
 5.29701E-05 4.16051      Lin-Lin
 5.8428E-05  3.96143      Lin-Lin
 6.44482E-05 3.77187      Lin-Lin
 7.10888E-05 3.59138      Lin-Lin
 7.84136E-05 3.41953      Lin-Lin
 8.64931E-05 3.2559       Lin-Lin
 9.54051E-05 3.1001       Lin-Lin
 0.000105235 2.95176      Lin-Lin
 0.000116078 2.81052      Lin-Lin
 0.000128039 2.67603      Lin-Lin
 0.000141232 2.54798      Lin-Lin
 0.000155784 2.42606      Lin-Lin
 0.000171835 2.30997      Lin-Lin
 0.00018954  2.19943      Lin-Lin
 0.00020907  2.09419      Lin-Lin
 0.000230612 1.99398      Lin-Lin
 0.000254374 1.89857      Lin-Lin
 0.000280584 1.80772      Lin-Lin
 0.000309494 1.72122      Lin-Lin
 0.000341383 1.63886      Lin-Lin
 0.000376558 1.56044      Lin-Lin
 0.000415358 1.48577      Lin-Lin
 0.000458155 1.41467      Lin-Lin
 0.000505362 1.34698      Lin-Lin
 0.000557433 1.28252      Lin-Lin
 0.000614869 1.22115      Lin-Lin
 0.000678223 1.16272      Lin-Lin
 0.000748105 1.10708      Lin-Lin
