#LIBRARY    JENDL-4.0
#REACTION   CD-110(N,NON),SIG
#NUCLEUS    Cd-110
#MF         3
#MT         3
#EN-MIN     1e-05
#EN-MAX     2e+07
#E,eV        Sig,b        Interpolation
 1E-05       557.262      Lin-Lin
 1.10304E-05 530.596      Lin-Lin
 1.21669E-05 505.207      Lin-Lin
 1.34206E-05 481.032      Lin-Lin
 1.48034E-05 458.014      Lin-Lin
 1.63286E-05 436.098      Lin-Lin
 1.80111E-05 415.23       Lin-Lin
 1.98669E-05 395.361      Lin-Lin
 2.19139E-05 376.442      Lin-Lin
 2.41719E-05 358.429      Lin-Lin
 2.66625E-05 341.278      Lin-Lin
 2.94097E-05 324.947      Lin-Lin
 3.244E-05   309.398      Lin-Lin
 3.57825E-05 294.593      Lin-Lin
 3.94694E-05 280.497      Lin-Lin
 4.35362E-05 267.075      Lin-Lin
 4.80221E-05 254.295      Lin-Lin
 5.29701E-05 242.126      Lin-Lin
 5.8428E-05  230.54       Lin-Lin
 6.44482E-05 219.509      Lin-Lin
 7.10888E-05 209.005      Lin-Lin
 7.84136E-05 199.004      Lin-Lin
 8.64931E-05 189.481      Lin-Lin
 9.54051E-05 180.414      Lin-Lin
 0.000105235 171.781      Lin-Lin
 0.000116078 163.561      Lin-Lin
 0.000128039 155.734      Lin-Lin
 0.000141232 148.282      Lin-Lin
 0.000155784 141.186      Lin-Lin
 0.000171835 134.43       Lin-Lin
 0.00018954  127.997      Lin-Lin
 0.00020907  121.872      Lin-Lin
 0.000230612 116.04       Lin-Lin
 0.000254374 110.488      Lin-Lin
 0.000280584 105.2        Lin-Lin
 0.000309494 100.166      Lin-Lin
 0.000341383 95.3729      Lin-Lin
 0.000376558 90.8089      Lin-Lin
 0.000415358 86.4634      Lin-Lin
 0.000458155 82.3257      Lin-Lin
 0.000505362 78.386       Lin-Lin
 0.000557433 74.6348      Lin-Lin
 0.000614869 71.0631      Lin-Lin
 0.000678223 67.6623      Lin-Lin
 0.000748105 64.4242      Lin-Lin
 0.000825188 61.341       Lin-Lin
 0.000910213 58.4053      Lin-Lin
 0.001004    55.6101      Lin-Lin
 0.00110745  52.9486      Lin-Lin
 0.00122155  50.4144      Lin-Lin
 0.00134742  48.0015      Lin-Lin
 0.00148625  45.704       Lin-Lin
 0.00163939  43.5164      Lin-Lin
 0.00180831  41.4335      Lin-Lin
 0.00199463  39.4502      Lin-Lin
 0.00220016  37.5618      Lin-Lin
 0.00242685  35.7637      Lin-Lin
 0.00267691  34.0516      Lin-Lin
 0.00295273  32.4214      Lin-Lin
 0.00325697  30.8691      Lin-Lin
 0.00359256  29.3911      Lin-Lin
 0.00396272  27.9838      Lin-Lin
 0.00437103  26.6438      Lin-Lin
 0.00482141  25.3678      Lin-Lin
 0.00531819  24.153       Lin-Lin
 0.00586616  22.9963      Lin-Lin
 0.00647059  21.895       Lin-Lin
 0.0071373   20.8465      Lin-Lin
 0.00787271  19.8484      Lin-Lin
 0.00868389  18.8981      Lin-Lin
 0.00957865  17.9932      Lin-Lin
 0.0105656   17.1313      Lin-Lin
 0.0116543   16.3104      Lin-Lin
 0.0128551   15.5286      Lin-Lin
 0.0141796   14.7842      Lin-Lin
 0.0156406   14.0755      Lin-Lin
 0.0172522   13.4005      Lin-Lin
 0.0190298   12.7572      Lin-Lin
 0.0209906   12.1442      Lin-Lin
 0.0231534   11.5605      Lin-Lin
 0.0252419   11.0699      Lin-Lin
 0.0253      11.0572      Lin-Lin
 0.0279068   10.5263      Lin-Lin
 0.0307823   10.0206      Lin-Lin
 0.033954    9.53837      Lin-Lin
 0.0374525   9.07853      Lin-Lin
 0.0413115   8.64048      Lin-Lin
 0.0455681   8.22336      Lin-Lin
 0.0502633   7.82619      Lin-Lin
 0.0554423   7.44825      Lin-Lin
 0.0611549   7.08896      Lin-Lin
 0.0674561   6.74654      Lin-Lin
 0.0744066   6.41945      Lin-Lin
 0.0820732   6.1076       Lin-Lin
 0.0905297   5.81055      Lin-Lin
 0.0998577   5.52757      Lin-Lin
 0.110147    5.25809      Lin-Lin
 0.121496    5.00215      Lin-Lin
 0.134014    4.758        Lin-Lin
 0.147823    4.52437      Lin-Lin
