#LIBRARY    JENDL-4.0
#REACTION   HE-3(N,NON),SIG
#NUCLEUS    He-3
#MF         3
#MT         3
#EN-MIN     1e-05
#EN-MAX     2e+07
#E,eV        Sig,b        Interpolation
 1E-05       268018       Lin-Lin
 1.10304E-05 255193       Lin-Lin
 1.21669E-05 242982       Lin-Lin
 1.34206E-05 231355       Lin-Lin
 1.48034E-05 220284       Lin-Lin
 1.63286E-05 209743       Lin-Lin
 1.80111E-05 199707       Lin-Lin
 1.98669E-05 190151       Lin-Lin
 2.19139E-05 181052       Lin-Lin
 2.41719E-05 172388       Lin-Lin
 2.66625E-05 164140       Lin-Lin
 2.94097E-05 156285       Lin-Lin
 3.244E-05   148807       Lin-Lin
 3.57825E-05 141686       Lin-Lin
 3.94694E-05 134907       Lin-Lin
 4.35362E-05 128451       Lin-Lin
 4.80221E-05 122305       Lin-Lin
 5.29701E-05 116452       Lin-Lin
 5.8428E-05  110880       Lin-Lin
 6.44482E-05 105574       Lin-Lin
 7.10888E-05 100522       Lin-Lin
 7.84136E-05 95712.3      Lin-Lin
 8.64931E-05 91132.4      Lin-Lin
 9.54051E-05 86771.6      Lin-Lin
 0.000105235 82619.5      Lin-Lin
 0.000116078 78666.1      Lin-Lin
 0.000128039 74901.8      Lin-Lin
 0.000141232 71317.7      Lin-Lin
 0.000155784 67905.1      Lin-Lin
 0.000171835 64655.8      Lin-Lin
 0.00018954  61561.9      Lin-Lin
 0.00020907  58616.1      Lin-Lin
 0.000230612 55811.3      Lin-Lin
 0.000254374 53140.7      Lin-Lin
 0.000280584 50597.8      Lin-Lin
 0.000309494 48176.7      Lin-Lin
 0.000341383 45871.4      Lin-Lin
 0.000376558 43676.4      Lin-Lin
 0.000415358 41586.4      Lin-Lin
 0.000458155 39596.4      Lin-Lin
 0.000505362 37701.7      Lin-Lin
 0.000557433 35897.6      Lin-Lin
 0.000614869 34179.9      Lin-Lin
 0.000678223 32544.3      Lin-Lin
 0.000748105 30987        Lin-Lin
 0.000825188 29504.3      Lin-Lin
 0.000910213 28092.5      Lin-Lin
 0.001004    26748.2      Lin-Lin
 0.00110745  25468.2      Lin-Lin
 0.00122155  24249.6      Lin-Lin
 0.00134742  23089.2      Lin-Lin
 0.00148625  21984.3      Lin-Lin
 0.00163939  20932.3      Lin-Lin
 0.00180831  19930.7      Lin-Lin
 0.00199463  18977        Lin-Lin
 0.00220016  18068.9      Lin-Lin
 0.00242685  17204.2      Lin-Lin
 0.00267691  16381        Lin-Lin
 0.00295273  15597.1      Lin-Lin
 0.00325697  14850.7      Lin-Lin
 0.00359256  14140.1      Lin-Lin
 0.00396272  13463.4      Lin-Lin
 0.00437103  12819.2      Lin-Lin
 0.00482141  12205.7      Lin-Lin
 0.00531819  11621.6      Lin-Lin
 0.00586616  11065.5      Lin-Lin
 0.00647059  10536        Lin-Lin
 0.0071373   10031.8      Lin-Lin
 0.00787271  9551.71      Lin-Lin
 0.00868389  9094.61      Lin-Lin
 0.00957865  8659.38      Lin-Lin
 0.0105656   8244.98      Lin-Lin
 0.0116543   7850.4       Lin-Lin
 0.0128551   7474.71      Lin-Lin
 0.0141796   7116.99      Lin-Lin
 0.0156406   6776.38      Lin-Lin
 0.0172522   6452.08      Lin-Lin
 0.0190298   6143.29      Lin-Lin
 0.0209906   5849.27      Lin-Lin
 0.0231534   5569.33      Lin-Lin
 0.0252419   5333.91      Lin-Lin
 0.0253      5327.77      Lin-Lin
 0.0279068   5072.78      Lin-Lin
 0.0307823   4829.99      Lin-Lin
 0.033954    4598.81      Lin-Lin
 0.0374525   4378.7       Lin-Lin
 0.0413115   4169.11      Lin-Lin
