#LIBRARY    JENDL-4.0
#REACTION   CD-106(N,NON),SIG
#NUCLEUS    Cd-106
#MF         3
#MT         3
#EN-MIN     1e-05
#EN-MAX     2e+07
#E,eV        Sig,b        Interpolation
 1E-05       48.7857      Lin-Lin
 1.10304E-05 46.4513      Lin-Lin
 1.21669E-05 44.2285      Lin-Lin
 1.34206E-05 42.1122      Lin-Lin
 1.48034E-05 40.0971      Lin-Lin
 1.63286E-05 38.1784      Lin-Lin
 1.80111E-05 36.3515      Lin-Lin
 1.98669E-05 34.612       Lin-Lin
 2.19139E-05 32.9558      Lin-Lin
 2.41719E-05 31.3789      Lin-Lin
 2.66625E-05 29.8774      Lin-Lin
 2.94097E-05 28.4477      Lin-Lin
 3.244E-05   27.0864      Lin-Lin
 3.57825E-05 25.7903      Lin-Lin
 3.94694E-05 24.5562      Lin-Lin
 4.35362E-05 23.3812      Lin-Lin
 4.80221E-05 22.2624      Lin-Lin
 5.29701E-05 21.1971      Lin-Lin
 5.8428E-05  20.1828      Lin-Lin
 6.44482E-05 19.217       Lin-Lin
 7.10888E-05 18.2975      Lin-Lin
 7.84136E-05 17.4219      Lin-Lin
 8.64931E-05 16.5883      Lin-Lin
 9.54051E-05 15.7945      Lin-Lin
 0.000105235 15.0387      Lin-Lin
 0.000116078 14.3191      Lin-Lin
 0.000128039 13.6339      Lin-Lin
 0.000141232 12.9815      Lin-Lin
 0.000155784 12.3603      Lin-Lin
 0.000171835 11.7689      Lin-Lin
 0.00018954  11.2057      Lin-Lin
 0.00020907  10.6695      Lin-Lin
 0.000230612 10.159       Lin-Lin
 0.000254374 9.67286      Lin-Lin
 0.000280584 9.21         Lin-Lin
 0.000309494 8.76929      Lin-Lin
 0.000341383 8.34966      Lin-Lin
 0.000376558 7.95012      Lin-Lin
 0.000415358 7.56969      Lin-Lin
 0.000458155 7.20747      Lin-Lin
 0.000505362 6.86258      Lin-Lin
 0.000557433 6.53419      Lin-Lin
 0.000614869 6.22152      Lin-Lin
 0.000678223 5.92381      Lin-Lin
 0.000748105 5.64034      Lin-Lin
 0.000825188 5.37044      Lin-Lin
 0.000910213 5.11345      Lin-Lin
 0.001004    4.86876      Lin-Lin
 0.00110745  4.63578      Lin-Lin
 0.00122155  4.41394      Lin-Lin
 0.00134742  4.20272      Lin-Lin
 0.00148625  4.00161      Lin-Lin
 0.00163939  3.81011      Lin-Lin
 0.00180831  3.62779      Lin-Lin
 0.00199463  3.45418      Lin-Lin
 0.00220016  3.28888      Lin-Lin
 0.00242685  3.13149      Lin-Lin
 0.00267691  2.98164      Lin-Lin
 0.00295273  2.83895      Lin-Lin
 0.00325697  2.70309      Lin-Lin
 0.00359256  2.57373      Lin-Lin
 0.00396272  2.45056      Lin-Lin
 0.00437103  2.33328      Lin-Lin
 0.00482141  2.22161      Lin-Lin
 0.00531819  2.1153       Lin-Lin
 0.00586616  2.01407      Lin-Lin
 0.00647059  1.9177       Lin-Lin
 0.0071373   1.82595      Lin-Lin
 0.00787271  1.73862      Lin-Lin
 0.00868389  1.65547      Lin-Lin
 0.00957865  1.5763       Lin-Lin
 0.0105656   1.5009       Lin-Lin
 0.0116543   1.4291       Lin-Lin
 0.0128551   1.36072      Lin-Lin
 0.0141796   1.29562      Lin-Lin
 0.0156406   1.23364      Lin-Lin
 0.0172522   1.17462      Lin-Lin
 0.0190298   1.11838      Lin-Lin
 0.0209906   1.06482      Lin-Lin
 0.0231534   1.01382      Lin-Lin
 0.0252419   0.970946     Lin-Lin
 0.0253      0.969829     Lin-Lin
 0.0279068   0.923385     Lin-Lin
 0.0307823   0.879131     Lin-Lin
 0.033954    0.836975     Lin-Lin
 0.0374525   0.79685      Lin-Lin
 0.0413115   0.758701     Lin-Lin
 0.0455681   0.722427     Lin-Lin
 0.0502633   0.687841     Lin-Lin
 0.0554423   0.654834     Lin-Lin
 0.0611549   0.623385     Lin-Lin
 0.0674561   0.593445     Lin-Lin
 0.0744066   0.564945     Lin-Lin
 0.0820732   0.537823     Lin-Lin
 0.0905297   0.512068     Lin-Lin
 0.0998577   0.48756      Lin-Lin
 0.110147    0.464124     Lin-Lin
 0.121496    0.441787     Lin-Lin
 0.134014    0.420521     Lin-Lin
 0.147823    0.400275     Lin-Lin
 0.163054    0.381003     Lin-Lin
 0.179855    0.36274      Lin-Lin
 0.199786    0.344087     Lin-Lin
 0.220371    0.327467     Lin-Lin
 0.243077    0.311642     Lin-Lin
 0.268123    0.296573     Lin-Lin
 0.29575     0.282223     Lin-Lin
 0.326223    0.268556     Lin-Lin
 0.359836    0.255558     Lin-Lin
 0.399693    0.242385     Lin-Lin
 0.440876    0.230588     Lin-Lin
 0.486303    0.219353     Lin-Lin
 0.53641     0.208654     Lin-Lin
 0.59168     0.198458     Lin-Lin
 0.652645    0.188743     Lin-Lin
 0.714884    0.180163     Lin-Lin
 0.799668    0.170105     Lin-Lin
 0.888242    0.161137     Lin-Lin
 0.979764    0.153167     Lin-Lin
 1.08072     0.145555     Lin-Lin
 1.19207     0.138303     Lin-Lin
 1.3149      0.131387     Lin-Lin
 1.45038     0.124792     Lin-Lin
 1.58869     0.118977     Lin-Lin
 1.75239     0.112951     Lin-Lin
 1.91941     0.1076       Lin-Lin
 2.10245     0.102469     Lin-Lin
 2.30284     0.0975416    Lin-Lin
 2.54012     0.0924855    Lin-Lin
 2.80184     0.0876418    Lin-Lin
 3.06904     0.0833468    Lin-Lin
 3.43302     0.0783134    Lin-Lin
 3.78675     0.0741134    Lin-Lin
 4.11881     0.0706516    Lin-Lin
 4.48        0.0673175    Lin-Lin
 4.90699     0.0638313    Lin-Lin
 5.37494     0.0605069    Lin-Lin
 5.88723     0.0573       Lin-Lin
 6.35895     0.0547309    Lin-Lin
 6.86813     0.0521895    Lin-Lin
 7.5231      0.0493219    Lin-Lin
 8.18281     0.0467751    Lin-Lin
 8.83803     0.0445214    Lin-Lin
 9.47932     0.0425366    Lin-Lin
 10.2389     0.0404214    Lin-Lin
 11.2147     0.0380146    Lin-Lin
 12.1982     0.0358791    Lin-Lin
 13.2678     0.0338298    Lin-Lin
 14.7382     0.0313708    Lin-Lin
 16.1429     0.0293432    Lin-Lin
 17.4363     0.0276908    Lin-Lin
 18.7015     0.0262404    Lin-Lin
 20.0585     0.024841     Lin-Lin
 21.3632     0.0236222    Lin-Lin
 22.7539     0.0224412    Lin-Lin
 24.4049     0.02117      Lin-Lin
 26.1757     0.0199548    Lin-Lin
 28.075      0.0187807    Lin-Lin
 30.1122     0.0176587    Lin-Lin
 32.2971     0.0165793    Lin-Lin
 34.3979     0.0156471    Lin-Lin
 37.1541     0.0145626    Lin-Lin
 39.5708     0.0137123    Lin-Lin
 42.1468     0.0128996    Lin-Lin
 44.5761     0.0122063    Lin-Lin
 47.1454     0.0115424    Lin-Lin
 49.8628     0.0109068    Lin-Lin
 52.3674     0.0103728    Lin-Lin
 55.0005     0.00985948   Lin-Lin
 57.7632     0.00936732   Lin-Lin
 61.0925     0.00882754   Lin-Lin
 64.6138     0.00831842   Lin-Lin
 68.3381     0.00783279   Lin-Lin
 72.2769     0.00737523   Lin-Lin
 76.4429     0.00694087   Lin-Lin
 80.2865     0.00658532   Lin-Lin
 83.7328     0.00629218   Lin-Lin
 87.327      0.00601268   Lin-Lin
 91.0754     0.00574678   Lin-Lin
 94.9848     0.00549428   Lin-Lin
 99.062      0.00525486   Lin-Lin
 104.038     0.00499151   Lin-Lin
 110.034     0.00471078   Lin-Lin
 115.567     0.00448377   Lin-Lin
 122.228     0.00424416   Lin-Lin
 128.368     0.00405108   Lin-Lin
 134.822     0.00387558   Lin-Lin
 140.609     0.00373776   Lin-Lin
 148.619     0.00357426   Lin-Lin
 156.084     0.00344655   Lin-Lin
 163.876     0.0033374    Lin-Lin
 172.05      0.00324766   Lin-Lin
 179.235     0.00319055   Lin-Lin
 185.629     0.00315863   Lin-Lin
 190.829     0.0031467    Lin-Lin
 192.091     0.00314621   Lin-Lin
 196.696     0.00315623   Lin-Lin
 200.762     0.00318342   Lin-Lin
 204.371     0.00322892   Lin-Lin
 207.254     0.00328775   Lin-Lin
 209.498     0.00335359   Lin-Lin
 211.409     0.00343079   Lin-Lin
 212.66      0.00349414   Lin-Lin
 213.888     0.00357177   Lin-Lin
 215.116     0.00366763   Lin-Lin
 216.344     0.00378804   Lin-Lin
 217.265     0.00389946   Lin-Lin
 218.185     0.00403449   Lin-Lin
 219.106     0.00420013   Lin-Lin
 219.72      0.00433225   Lin-Lin
 220.334     0.00448612   Lin-Lin
 220.948     0.00466634   Lin-Lin
 221.562     0.00487833   Lin-Lin
 222.023     0.00506498   Lin-Lin
 222.483     0.00528063   Lin-Lin
 222.944     0.00553022   Lin-Lin
 223.404     0.00581962   Lin-Lin
 223.711     0.00604001   Lin-Lin
 224.018     0.00628739   Lin-Lin
 224.325     0.00656604   Lin-Lin
 224.699     0.00695481   Lin-Lin
 224.949     0.0072489    Lin-Lin
 225.198     0.00757576   Lin-Lin
 225.448     0.00794098   Lin-Lin
 225.697     0.00835144   Lin-Lin
 225.947     0.00881489   Lin-Lin
 226.196     0.00934052   Lin-Lin
 226.407     0.00984229   Lin-Lin
 226.58      0.010298     Lin-Lin
 226.752     0.0108002    Lin-Lin
 226.925     0.0113556    Lin-Lin
 227.098     0.011972     Lin-Lin
 227.27      0.0126587    Lin-Lin
 227.443     0.0134267    Lin-Lin
 227.616     0.0142895    Lin-Lin
 227.765     0.0151206    Lin-Lin
 227.889     0.01589      Lin-Lin
 228.014     0.0167347    Lin-Lin
 228.139     0.0176651    Lin-Lin
 228.263     0.0186934    Lin-Lin
 228.388     0.0198343    Lin-Lin
 228.513     0.021105     Lin-Lin
 228.638     0.0225263    Lin-Lin
 228.743     0.0238648    Lin-Lin
 228.829     0.0250659    Lin-Lin
