#LIBRARY    ENDF/B-VII.1
#REACTION   CD-113(N,EL)CD-113-L0,SIG
#NUCLEUS    Cd-113
#MF         3
#MT         2
#EN-MIN     1e-05
#EN-MAX     2e+07
#E,eV        Sig,b        Interpolation
 1E-05       92.1329      Lin-Lin
 1.10304E-05 87.8562      Lin-Lin
 1.21669E-05 83.7905      Lin-Lin
 1.34206E-05 79.9262      Lin-Lin
 1.48034E-05 76.254       Lin-Lin
 1.63286E-05 72.7649      Lin-Lin
 1.81382E-05 69.2194      Lin-Lin
 2.01472E-05 65.8665      Lin-Lin
 2.23799E-05 62.6935      Lin-Lin
 2.48587E-05 59.6946      Lin-Lin
 2.76135E-05 56.8587      Lin-Lin
 3.06721E-05 54.1804      Lin-Lin
 3.40711E-05 51.6499      Lin-Lin
 3.7845E-05  49.2623      Lin-Lin
 4.20389E-05 47.0088      Lin-Lin
 4.66952E-05 44.8851      Lin-Lin
 5.18699E-05 42.8831      Lin-Lin
 5.76152E-05 40.9991      Lin-Lin
 6.4E-05     39.2258      Lin-Lin
 7.10888E-05 37.5598      Lin-Lin
 7.89667E-05 35.9946      Lin-Lin
 8.77133E-05 34.527       Lin-Lin
 9.8116E-05  33.0631      Lin-Lin
 0.000109753 31.6994      Lin-Lin
 0.000122769 30.4309      Lin-Lin
 0.000137329 29.253       Lin-Lin
 0.000153616 28.1613      Lin-Lin
 0.000173047 27.0908      Lin-Lin
 0.000194926 26.1082      Lin-Lin
 0.000219582 25.2079      Lin-Lin
 0.00024909  24.3398      Lin-Lin
 0.000282563 23.5539      Lin-Lin
 0.000322779 22.8078      Lin-Lin
 0.000368737 22.1413      Lin-Lin
 0.000424189 21.5195      Lin-Lin
 0.000491399 20.9478      Lin-Lin
 0.000573273 20.4297      Lin-Lin
 0.000673505 19.9679      Lin-Lin
 0.000802387 19.5489      Lin-Lin
 0.000969466 19.1817      Lin-Lin
 0.0011878   18.8736      Lin-Lin
 0.00148625  18.624       Lin-Lin
 0.00191254  18.4424      Lin-Lin
 0.00254888  18.3508      Lin-Lin
 0.00277239  18.3462      Lin-Lin
 0.00390759  18.4326      Lin-Lin
 0.00582536  18.769       Lin-Lin
 0.00899364  19.5132      Lin-Lin
 0.0134069   20.7256      Lin-Lin
 0.0183753   22.2598      Lin-Lin
 0.0234801   24.0119      Lin-Lin
 0.0252419   24.6596      Lin-Lin
 0.0253      24.6814      Lin-Lin
 0.030354    26.6722      Lin-Lin
 0.0354114   28.8738      Lin-Lin
 0.04017     31.1591      Lin-Lin
 0.0449342   33.68        Lin-Lin
 0.049564    36.3788      Lin-Lin
 0.0542907   39.4172      Lin-Lin
 0.0586379   42.4944      Lin-Lin
 0.0628926   45.7991      Lin-Lin
 0.0669869   49.2833      Lin-Lin
 0.0713441   53.3561      Lin-Lin
 0.0754563   57.5832      Lin-Lin
 0.0792503   61.8498      Lin-Lin
 0.0832311   66.7441      Lin-Lin
 0.0874161   72.3996      Lin-Lin
 0.0911684   77.9608      Lin-Lin
 0.0950817   84.3045      Lin-Lin
 0.099163    91.5688      Lin-Lin
 0.102695    98.4383      Lin-Lin
 0.106358    106.181      Lin-Lin
 0.110147    114.901      Lin-Lin
 0.114076    124.76       Lin-Lin
 0.118139    135.881      Lin-Lin
 0.122353    148.452      Lin-Lin
 0.126711    162.584      Lin-Lin
 0.131231    178.438      Lin-Lin
 0.135905    196.027      Lin-Lin
 0.141739    219.382      Lin-Lin
 0.155256    275.479      Lin-Lin
 0.160786    296.672      Lin-Lin
 0.165354    312.093      Lin-Lin
 0.16887     322.196      Lin-Lin
 0.172452    330.59       Lin-Lin
 0.176119    336.951      Lin-Lin
 0.179727    340.846      Lin-Lin
 0.183335    342.324      Lin-Lin
 0.183871    342.338      Lin-Lin
 0.187008    341.375      Lin-Lin
 0.190984    337.701      Lin-Lin
 0.195036    331.395      Lin-Lin
