#LIBRARY    JEFF-3.2
#REACTION   K-39(N,NON),SIG
#NUCLEUS    K-39
#MF         3
#MT         3
#EN-MIN     1e-05
#EN-MAX     2e+08
#E,eV        Sig,b        Interpolation
 1E-05       106.057      Lin-Lin
 1.10304E-05 100.982      Lin-Lin
 1.21669E-05 96.1497      Lin-Lin
 1.34206E-05 91.5488      Lin-Lin
 1.48034E-05 87.1681      Lin-Lin
 1.63286E-05 82.9971      Lin-Lin
 1.80111E-05 79.0256      Lin-Lin
 1.98669E-05 75.2441      Lin-Lin
 2.19139E-05 71.6436      Lin-Lin
 2.41719E-05 68.2154      Lin-Lin
 2.66625E-05 64.9513      Lin-Lin
 2.94097E-05 61.8433      Lin-Lin
 3.244E-05   58.884       Lin-Lin
 3.57825E-05 56.0664      Lin-Lin
 3.94694E-05 53.3836      Lin-Lin
 4.35362E-05 50.8291      Lin-Lin
 4.80221E-05 48.3969      Lin-Lin
 5.29701E-05 46.0811      Lin-Lin
 5.8428E-05  43.876       Lin-Lin
 6.44482E-05 41.7765      Lin-Lin
 7.10888E-05 39.7775      Lin-Lin
 7.84136E-05 37.8741      Lin-Lin
 8.64931E-05 36.0618      Lin-Lin
 9.54051E-05 34.3362      Lin-Lin
 0.000105235 32.6932      Lin-Lin
 0.000116078 31.1288      Lin-Lin
 0.000128039 29.6392      Lin-Lin
 0.000141232 28.221       Lin-Lin
 0.000155784 26.8706      Lin-Lin
 0.000171835 25.5848      Lin-Lin
 0.00018954  24.3605      Lin-Lin
 0.00020907  23.1949      Lin-Lin
 0.000230612 22.085       Lin-Lin
 0.000254374 21.0282      Lin-Lin
 0.000280584 20.022       Lin-Lin
 0.000309494 19.0639      Lin-Lin
 0.000341383 18.1517      Lin-Lin
 0.000376558 17.2831      Lin-Lin
 0.000415358 16.4561      Lin-Lin
 0.000458155 15.6686      Lin-Lin
 0.000505362 14.9189      Lin-Lin
 0.000557433 14.205       Lin-Lin
 0.000614869 13.5253      Lin-Lin
 0.000678223 12.8781      Lin-Lin
 0.000748105 12.2619      Lin-Lin
 0.000825188 11.6751      Lin-Lin
 0.00083683  11.5986      Lin-Lin
 0.000910213 11.1164      Lin-Lin
 0.000936077 10.9697      Lin-Lin
 0.001004    10.5845      Lin-Lin
 0.00104709  10.3735      Lin-Lin
 0.00110745  10.078       Lin-Lin
 0.00117128  9.80827      Lin-Lin
 0.00122155  9.59579      Lin-Lin
 0.00131019  9.27244      Lin-Lin
 0.00134742  9.13662      Lin-Lin
 0.00146558  8.76453      Lin-Lin
 0.00148625  8.69942      Lin-Lin
 0.00163939  8.28315      Lin-Lin
 0.00180831  7.88679      Lin-Lin
 0.00183382  7.83511      Lin-Lin
 0.00199463  7.5094       Lin-Lin
 0.00205131  7.4103       Lin-Lin
 0.00220016  7.15006      Lin-Lin
 0.0022946   7.00753      Lin-Lin
 0.00242685  6.80792      Lin-Lin
 0.00256673  6.62569      Lin-Lin
 0.00267691  6.48216      Lin-Lin
 0.00291165  6.21817      Lin-Lin
 0.00295273  6.17198      Lin-Lin
 0.00325697  5.87664      Lin-Lin
 0.00330292  5.83814      Lin-Lin
 0.00359256  5.59543      Lin-Lin
 0.00374677  5.48389      Lin-Lin
 0.00396272  5.32769      Lin-Lin
 0.00425026  5.14816      Lin-Lin
 0.00437103  5.07275      Lin-Lin
 0.00482141  4.83001      Lin-Lin
 0.00531819  4.59889      Lin-Lin
 0.00546931  4.5382       Lin-Lin
 0.00586616  4.37882      Lin-Lin
 0.00620428  4.26161      Lin-Lin
 0.00647059  4.16929      Lin-Lin
 0.00703801  3.99949      Lin-Lin
 0.0071373   3.96978      Lin-Lin
 0.00787271  3.77982      Lin-Lin
 0.00798378  3.75505      Lin-Lin
 0.00868389  3.59895      Lin-Lin
 0.00905664  3.5272       Lin-Lin
 0.00957865  3.42673      Lin-Lin
