#LIBRARY    ENDF/B-VII.1
#REACTION   SI-29(N,EL)SI-29-L0,SIG
#NUCLEUS    Si-29
#MF         3
#MT         2
#EN-MIN     1e-05
#EN-MAX     1.5e+08
#E,eV        Sig,b        Interpolation
 1E-05       27.4478      Lin-Lin
 1.10304E-05 26.1446      Lin-Lin
 1.21669E-05 24.9042      Lin-Lin
 1.34206E-05 23.7237      Lin-Lin
 1.48034E-05 22.6002      Lin-Lin
 1.64026E-05 21.4831      Lin-Lin
 1.80927E-05 20.4681      Lin-Lin
 1.99569E-05 19.5023      Lin-Lin
 2.20132E-05 18.5834      Lin-Lin
 2.42813E-05 17.7092      Lin-Lin
 2.67832E-05 16.8775      Lin-Lin
 2.95429E-05 16.0864      Lin-Lin
 3.25869E-05 15.3341      Lin-Lin
 3.59445E-05 14.6185      Lin-Lin
 3.96482E-05 13.9381      Lin-Lin
 4.37334E-05 13.2912      Lin-Lin
 4.82395E-05 12.6763      Lin-Lin
 5.321E-05   12.0918      Lin-Lin
 5.86926E-05 11.5363      Lin-Lin
 6.47401E-05 11.0086      Lin-Lin
 7.19145E-05 10.4724      Lin-Lin
 7.98799E-05 9.96523      Lin-Lin
 8.87321E-05 9.48531      Lin-Lin
 9.85603E-05 9.03174      Lin-Lin
 0.000109483 8.60279      Lin-Lin
 0.000121609 8.19774      Lin-Lin
 0.000135086 7.815        Lin-Lin
 0.000150048 7.45391      Lin-Lin
 0.000166676 7.11309      Lin-Lin
 0.000185138 6.79188      Lin-Lin
 0.000205655 6.48909      Lin-Lin
 0.000228434 6.20414      Lin-Lin
 0.000253748 5.93593      Lin-Lin
 0.000281854 5.68393      Lin-Lin
 0.000313088 5.44718      Lin-Lin
 0.000347767 5.22516      Lin-Lin
 0.000389012 5.00368      Lin-Lin
 0.000435148 4.79732      Lin-Lin
 0.000486757 4.60533      Lin-Lin
 0.000544485 4.427        Lin-Lin
 0.000609061 4.26166      Lin-Lin
 0.0006861   4.09945      Lin-Lin
 0.000772847 3.95045      Lin-Lin
 0.000870604 3.8138       Lin-Lin
 0.000987596 3.68189      Lin-Lin
 0.00112031  3.56226      Lin-Lin
 0.00127976  3.44844      Lin-Lin
 0.00146197  3.34642      Lin-Lin
 0.00168183  3.25085      Lin-Lin
 0.0019483   3.1624       Lin-Lin
 0.00227292  3.08152      Lin-Lin
 0.00267033  3.00848      Lin-Lin
 0.00318132  2.94084      Lin-Lin
 0.00384376  2.87959      Lin-Lin
 0.00470942  2.82536      Lin-Lin
 0.00589272  2.77694      Lin-Lin
 0.00758287  2.73397      Lin-Lin
 0.0101058   2.69656      Lin-Lin
 0.0140457   2.66503      Lin-Lin
 0.020939    2.6384       Lin-Lin
 0.0252989   2.62904      Lin-Lin
 0.0253      2.62904      Lin-Lin
 0.0436926   2.61014      Lin-Lin
 0.0931022   2.59634      Lin-Lin
 0.319432    2.58769      Lin-Lin
 14.6349     2.58415      Lin-Lin
 14094.1     2.5304       Lin-Lin
 14734.6     2.53682      Lin-Lin
 14921       2.55086      Lin-Lin
 15005.4     2.56895      Lin-Lin
 15066.5     2.59767      Lin-Lin
 15097.1     2.62396      Lin-Lin
 15126.2     2.66481      Lin-Lin
 15145.2     2.70654      Lin-Lin
 15159.7     2.75278      Lin-Lin
 15170.6     2.80008      Lin-Lin
 15181.4     2.86278      Lin-Lin
 15188.5     2.91685      Lin-Lin
 15195.7     2.98498      Lin-Lin
 15202.8     3.07249      Lin-Lin
 15207.5     3.14389      Lin-Lin
 15212.1     3.23025      Lin-Lin
 15216.8     3.336        Lin-Lin
 15220.3     3.43173      Lin-Lin
 15224.4     3.5666       Lin-Lin
 15227.3     3.68238      Lin-Lin
 15230.2     3.81873      Lin-Lin
 15233.1     3.98082      Lin-Lin
 15235.3     4.1234       Lin-Lin
 15237.5     4.28815      Lin-Lin
 15239.6     4.47995      Lin-Lin
