#LIBRARY    ENDF/B-VII.1
#REACTION   FE-56(N,EL)FE-56-L0,SIG
#NUCLEUS    Fe-56
#MF         3
#MT         2
#EN-MIN     1e-05
#EN-MAX     1.5e+08
#E,eV        Sig,b        Interpolation
 1E-05       92.4606      Lin-Lin
 1.10304E-05 88.1019      Lin-Lin
 1.22089E-05 83.8128      Lin-Lin
 1.34669E-05 79.8747      Lin-Lin
 1.48545E-05 76.1286      Lin-Lin
 1.63851E-05 72.5655      Lin-Lin
 1.80733E-05 69.1768      Lin-Lin
 1.99356E-05 65.9545      Lin-Lin
 2.19897E-05 62.8907      Lin-Lin
 2.42554E-05 59.978       Lin-Lin
 2.67546E-05 57.2094      Lin-Lin
 2.95113E-05 54.5784      Lin-Lin
 3.25521E-05 52.0784      Lin-Lin
 3.61595E-05 49.5379      Lin-Lin
 4.01646E-05 47.1351      Lin-Lin
 4.46156E-05 44.8611      Lin-Lin
 4.95573E-05 42.7117      Lin-Lin
 5.50492E-05 40.6788      Lin-Lin
 6.11466E-05 38.7588      Lin-Lin
 6.79227E-05 36.9445      Lin-Lin
 7.54461E-05 35.2324      Lin-Lin
 8.38069E-05 33.6162      Lin-Lin
 9.30896E-05 32.0928      Lin-Lin
 0.000103406 30.6564      Lin-Lin
 0.000114859 29.3044      Lin-Lin
 0.000127588 28.0314      Lin-Lin
 0.00014172  26.8352      Lin-Lin
 0.000157425 25.7109      Lin-Lin
 0.000174862 24.6564      Lin-Lin
 0.0001956   23.604       Lin-Lin
 0.000218798 22.6231      Lin-Lin
 0.000244747 21.7102      Lin-Lin
 0.000273774 20.8618      Lin-Lin
 0.000306243 20.0748      Lin-Lin
 0.00034498  19.3023      Lin-Lin
 0.000388597 18.5923      Lin-Lin
 0.00043775  17.9408      Lin-Lin
 0.000496575 17.3114      Lin-Lin
 0.000563305 16.7403      Lin-Lin
 0.000643478 16.1964      Lin-Lin
 0.000735098 15.7086      Lin-Lin
 0.000845645 15.2512      Lin-Lin
 0.000979631 14.8276      Lin-Lin
 0.00114285  14.44        Lin-Lin
 0.00134267  14.0896      Lin-Lin
 0.00159961  13.765       Lin-Lin
 0.00191915  13.4809      Lin-Lin
 0.00235148  13.2185      Lin-Lin
 0.00294232  12.9843      Lin-Lin
 0.00375971  12.7814      Lin-Lin
 0.00497555  12.603       Lin-Lin
 0.0068672   12.451       Lin-Lin
 0.010095    12.3232      Lin-Lin
 0.0162545   12.2202      Lin-Lin
 0.0252854   12.1598      Lin-Lin
 0.0253      12.1597      Lin-Lin
 0.0570177   12.0993      Lin-Lin
 0.228221    12.0624      Lin-Lin
 91.7134     11.6963      Lin-Lin
 265.974     11.0964      Lin-Lin
 454.982     10.5368      Lin-Lin
 664.009     10.0051      Lin-Lin
 892.209     9.507        Lin-Lin
 1122.36     9.07653      Lin-Lin
 1136.03     9.06161      Lin-Lin
 1142.23     9.08078      Lin-Lin
 1144.61     9.13327      Lin-Lin
 1145.57     9.20029      Lin-Lin
 1146.09     9.28381      Lin-Lin
 1146.4      9.372        Lin-Lin
 1146.71     9.51377      Lin-Lin
 1146.95     9.67903      Lin-Lin
 1147.19     9.91337      Lin-Lin
 1147.35     10.1181      Lin-Lin
 1147.51     10.3684      Lin-Lin
 1147.67     10.6692      Lin-Lin
 1147.82     11.0236      Lin-Lin
 1147.98     11.4319      Lin-Lin
 1148.21     12.1075      Lin-Lin
 1148.48     12.9929      Lin-Lin
 1148.86     14.2909      Lin-Lin
 1149.05     14.8692      Lin-Lin
