#LIBRARY    ENDF/B-VII.1
#REACTION   B-10(N,EL)B-10-L0,SIG
#NUCLEUS    B-10
#MF         3
#MT         2
#EN-MIN     1e-05
#EN-MAX     2e+07
#E,eV        Sig,b        Interpolation
 1E-05       39.5626      Lin-Lin
 1.10304E-05 37.6746      Lin-Lin
 1.21669E-05 35.8771      Lin-Lin
 1.34206E-05 34.1659      Lin-Lin
 1.48034E-05 32.5369      Lin-Lin
 1.63286E-05 30.9861      Lin-Lin
 1.80111E-05 29.5099      Lin-Lin
 1.98669E-05 28.1046      Lin-Lin
 2.19139E-05 26.7669      Lin-Lin
 2.41719E-05 25.4935      Lin-Lin
 2.66625E-05 24.2815      Lin-Lin
 2.94097E-05 23.1278      Lin-Lin
 3.244E-05   22.0298      Lin-Lin
 3.57825E-05 20.9847      Lin-Lin
 3.94694E-05 19.9901      Lin-Lin
 4.35362E-05 19.0436      Lin-Lin
 4.80221E-05 18.1428      Lin-Lin
 5.29701E-05 17.2857      Lin-Lin
 5.8428E-05  16.4701      Lin-Lin
 6.44482E-05 15.6942      Lin-Lin
 7.10888E-05 14.956       Lin-Lin
 7.84136E-05 14.2537      Lin-Lin
 8.64931E-05 13.5857      Lin-Lin
 9.54051E-05 12.9504      Lin-Lin
 0.000105235 12.3462      Lin-Lin
 0.000116078 11.7717      Lin-Lin
 0.000128039 11.2254      Lin-Lin
 0.000141232 10.7062      Lin-Lin
 0.000155784 10.2126      Lin-Lin
 0.000171835 9.74365      Lin-Lin
 0.00018954  9.29806      Lin-Lin
 0.000210545 8.84529      Lin-Lin
 0.000233866 8.41711      Lin-Lin
 0.000259782 8.01191      Lin-Lin
 0.000288556 7.62896      Lin-Lin
 0.000320534 7.26683      Lin-Lin
 0.000356037 6.92485      Lin-Lin
 0.000395492 6.60174      Lin-Lin
 0.000439298 6.2969       Lin-Lin
 0.00048798  6.00918      Lin-Lin
 0.000542031 5.73803      Lin-Lin
 0.000602097 5.48244      Lin-Lin
 0.000668788 5.2419       Lin-Lin
 0.000742901 5.01551      Lin-Lin
 0.000825188 4.8028       Lin-Lin
 0.000916633 4.60297      Lin-Lin
 0.00101816  4.41559      Lin-Lin
 0.00113892  4.22865      Lin-Lin
 0.00127399  4.05448      Lin-Lin
 0.00142508  3.89244      Lin-Lin
 0.0015941   3.74193      Lin-Lin
 0.00178315  3.60236      Lin-Lin
 0.0020087   3.46543      Lin-Lin
 0.00226267  3.33963      Lin-Lin
 0.00254888  3.22424      Lin-Lin
 0.0028914   3.11281      Lin-Lin
 0.00327994  3.01171      Lin-Lin
 0.00374677  2.91545      Lin-Lin
 0.00428024  2.8291       Lin-Lin
 0.00492392  2.74809      Lin-Lin
 0.00570408  2.67299      Lin-Lin
 0.00665446  2.60414      Lin-Lin
 0.00781795  2.54174      Lin-Lin
 0.00931399  2.48366      Lin-Lin
 0.0112534   2.43073      Lin-Lin
 0.0137878   2.38345      Lin-Lin
 0.0172522   2.34085      Lin-Lin
 0.022046    2.30371      Lin-Lin
 0.0252419   2.28679      Lin-Lin
 0.0253      2.28652      Lin-Lin
 0.033954    2.25717      Lin-Lin
 0.0478593   2.23289      Lin-Lin
 0.0733714   2.2127       Lin-Lin
 0.126711    2.1968       Lin-Lin
 0.270002    2.18516      Lin-Lin
 0.926369    2.17768      Lin-Lin
 42.7415     2.16061      Lin-Lin
 157.286     2.12401      Lin-Lin
 578.799     2.11144      Lin-Lin
 950         2.10652      Lin-Lin
 1000        2.10666      Lin-Lin
 2500        2.10441      Lin-Lin
 7508.75     2.12592      Lin-Lin
 17015.7     2.18918      Lin-Lin
 34031.4     2.32293      Lin-Lin
 109536      2.95528      Lin-Lin
 132338      3.13322      Lin-Lin
 155350      3.30355      Lin-Lin
 185078      3.5037       Lin-Lin
 205683      3.62438      Lin-Lin
 224678      3.72017      Lin-Lin
 243386      3.79793      Lin-Lin
 263668      3.86091      Lin-Lin
 283950      3.90256      Lin-Lin
 304232      3.92411      Lin-Lin
 320000      3.92908      Lin-Lin
 354938      3.90331      Lin-Lin
 390798      3.84608      Lin-Lin
 462787      3.70172      Lin-Lin
 493639      3.62471      Lin-Lin
 621280      3.21175      Lin-Lin
 677901      3.04266      Lin-Lin
 724969      2.91345      Lin-Lin
 796292      2.72773      Lin-Lin
 872133      2.5569       Lin-Lin
 932980      2.43464      Lin-Lin
 1E+06       2.31309      Lin-Lin
 1.12339E+06 2.13406      Lin-Lin
 1.26764E+06 1.91439      Lin-Lin
 1.35E+06    1.79669      Lin-Lin
 1.40988E+06 1.7326       Lin-Lin
 1.5E+06     1.65126      Lin-Lin
 1.55E+06    1.61712      Lin-Lin
 1.6E+06     1.62771      Lin-Lin
 1.66E+06    1.65674      Lin-Lin
 1.68E+06    1.67117      Lin-Lin
 1.72E+06    1.70975      Lin-Lin
 1.74E+06    1.72427      Lin-Lin
 1.76E+06    1.73241      Lin-Lin
 1.78E+06    1.72819      Lin-Lin
 1.8E+06     1.71004      Lin-Lin
 1.82E+06    1.68582      Lin-Lin
 1.93E+06    1.51469      Lin-Lin
 1.94E+06    1.50048      Lin-Lin
 1.96E+06    1.48061      Lin-Lin
 1.98E+06    1.46791      Lin-Lin
 2.04E+06    1.44555      Lin-Lin
 2.1E+06     1.43086      Lin-Lin
 2.12E+06    1.43014      Lin-Lin
 2.17E+06    1.43759      Lin-Lin
 2.18E+06    1.44019      Lin-Lin
 2.22E+06    1.46103      Lin-Lin
 2.24E+06    1.47816      Lin-Lin
 2.3E+06     1.54387      Lin-Lin
 2.36E+06    1.60221      Lin-Lin
 2.46E+06    1.68438      Lin-Lin
 2.48E+06    1.7076       Lin-Lin
 2.56E+06    1.83123      Lin-Lin
 2.62E+06    1.93812      Lin-Lin
 2.64E+06    1.96292      Lin-Lin
 2.7E+06     1.99456      Lin-Lin
 2.77E+06    2.01321      Lin-Lin
 2.78E+06    2.01737      Lin-Lin
 2.8E+06     2.00715      Lin-Lin
 2.82E+06    1.98411      Lin-Lin
 2.85E+06    1.93534      Lin-Lin
 3.14E+06    1.54087      Lin-Lin
 3.25E+06    1.408        Lin-Lin
 3.3E+06     1.35532      Lin-Lin
 3.35E+06    1.34157      Lin-Lin
 3.4E+06     1.34915      Lin-Lin
 3.42188E+06 1.33639      Lin-Lin
 3.45414E+06 1.30065      Lin-Lin
 3.45828E+06 1.29722      Lin-Lin
 3.5E+06     1.24262      Lin-Lin
 3.55E+06    1.19931      Lin-Lin
 3.6E+06     1.16047      Lin-Lin
 3.65E+06    1.12563      Lin-Lin
 3.7E+06     1.10038      Lin-Lin
 3.75E+06    1.08248      Lin-Lin
 3.8E+06     1.07721      Lin-Lin
 3.85216E+06 1.10196      Lin-Lin
 3.94923E+06 1.17012      Lin-Lin
 4E+06       1.20391      Lin-Lin
 4.05E+06    1.24772      Lin-Lin
 4.1E+06     1.27812      Lin-Lin
 4.2E+06     1.32142      Lin-Lin
 4.3E+06     1.33382      Lin-Lin
 4.35E+06    1.32144      Lin-Lin
 4.4E+06     1.28906      Lin-Lin
 4.65E+06    1.15325      Lin-Lin
 4.75E+06    1.08907      Lin-Lin
 4.8E+06     1.065        Lin-Lin
 4.85E+06    1.04671      Lin-Lin
 5.1E+06     0.977513     Lin-Lin
 5.2E+06     0.954759     Lin-Lin
 5.25491E+06 0.94531      Lin-Lin
 5.3E+06     0.941082     Lin-Lin
 5.4E+06     0.937397     Lin-Lin
 5.5388E+06  0.948631     Lin-Lin
 5.62509E+06 0.957217     Lin-Lin
 5.8E+06     0.964557     Lin-Lin
 6E+06       0.981657     Lin-Lin
 6.2E+06     1.00475      Lin-Lin
 6.4E+06     1.01762      Lin-Lin
 6.5E+06     1.00647      Lin-Lin
 6.6E+06     1.01494      Lin-Lin
 6.7E+06     1.00861      Lin-Lin
 6.74443E+06 1.00274      Lin-Lin
 6.94867E+06 0.986595     Lin-Lin
 7E+06       0.981707     Lin-Lin
 7.3515E+06  0.966673     Lin-Lin
 7.81596E+06 0.937756     Lin-Lin
 8.15714E+06 0.914203     Lin-Lin
 8.6E+06     0.878347     Lin-Lin
 8.806E+06   0.86567      Lin-Lin
 8.9E+06     0.862081     Lin-Lin
 9.1E+06     0.859567     Lin-Lin
 9.3E+06     0.863864     Lin-Lin
 9.9E+06     0.889312     Lin-Lin
 1.00397E+07 0.8919       Lin-Lin
 1.01813E+07 0.894523     Lin-Lin
 1.0325E+07  0.897182     Lin-Lin
 1.04706E+07 0.899879     Lin-Lin
 1.06E+07    0.902275     Lin-Lin
 1.07495E+07 0.904463     Lin-Lin
 1.09012E+07 0.906683     Lin-Lin
 1.1055E+07  0.908934     Lin-Lin
 1.12E+07    0.911056     Lin-Lin
 1.1358E+07  0.9136       Lin-Lin
 1.15183E+07 0.91618      Lin-Lin
 1.16808E+07 0.918797     Lin-Lin
 1.18E+07    0.920717     Lin-Lin
 1.19665E+07 0.922532     Lin-Lin
 1.2E+07     0.922897     Lin-Lin
 1.21693E+07 0.922202     Lin-Lin
 1.22E+07    0.922076     Lin-Lin
 1.23721E+07 0.918199     Lin-Lin
 1.25467E+07 0.914268     Lin-Lin
 1.27237E+07 0.910281     Lin-Lin
 1.28E+07    0.908562     Lin-Lin
 1.29806E+07 0.90725      Lin-Lin
 1.31637E+07 0.90592      Lin-Lin
 1.3209E+07  0.905591     Lin-Lin
 1.33954E+07 0.90535      Lin-Lin
 1.35E+07    0.905215     Lin-Lin
 1.36905E+07 0.906385     Lin-Lin
 1.38836E+07 0.907572     Lin-Lin
 1.40795E+07 0.908776     Lin-Lin
 1.42781E+07 0.909996     Lin-Lin
 1.431E+07   0.910192     Lin-Lin
 1.45119E+07 0.912218     Lin-Lin
 1.47166E+07 0.914273     Lin-Lin
 1.49242E+07 0.916357     Lin-Lin
 1.51348E+07 0.91847      Lin-Lin
 1.53483E+07 0.920613     Lin-Lin
 1.55649E+07 0.922786     Lin-Lin
