#LIBRARY    ENDF/B-VII.1
#REACTION   MG-24(N,EL)MG-24-L0,SIG
#NUCLEUS    Mg-24
#MF         3
#MT         2
#EN-MIN     1e-05
#EN-MAX     2e+07
#E,eV        Sig,b        Interpolation
 1E-05       43.7343      Lin-Lin
 1.10304E-05 41.6549      Lin-Lin
 1.21669E-05 39.6758      Lin-Lin
 1.34206E-05 37.792       Lin-Lin
 1.48034E-05 35.9991      Lin-Lin
 1.63286E-05 34.2928      Lin-Lin
 1.80111E-05 32.669       Lin-Lin
 1.98669E-05 31.1237      Lin-Lin
 2.19139E-05 29.6532      Lin-Lin
 2.41719E-05 28.2541      Lin-Lin
 2.66625E-05 26.9229      Lin-Lin
 2.94097E-05 25.6564      Lin-Lin
 3.244E-05   24.4516      Lin-Lin
 3.57825E-05 23.3056      Lin-Lin
 3.94694E-05 22.2156      Lin-Lin
 4.35362E-05 21.179       Lin-Lin
 4.80221E-05 20.1933      Lin-Lin
 5.29701E-05 19.2562      Lin-Lin
 5.8428E-05  18.3653      Lin-Lin
 6.44482E-05 17.5186      Lin-Lin
 7.10888E-05 16.7139      Lin-Lin
 7.84136E-05 15.9495      Lin-Lin
 8.71032E-05 15.1726      Lin-Lin
 9.6751E-05  14.438       Lin-Lin
 0.000107473 13.7428      Lin-Lin
 0.000119377 13.0857      Lin-Lin
 0.000132606 12.4644      Lin-Lin
 0.000147294 11.8776      Lin-Lin
 0.000163617 11.3232      Lin-Lin
 0.000181739 10.8001      Lin-Lin
 0.000201879 10.3065      Lin-Lin
 0.00022424  9.84119      Lin-Lin
 0.00024909  9.40262      Lin-Lin
 0.000277564 8.97773      Lin-Lin
 0.000308308 8.59015      Lin-Lin
 0.000342474 8.22568      Lin-Lin
 0.000380408 7.88358      Lin-Lin
 0.000422564 7.56251      Lin-Lin
 0.000472679 7.24239      Lin-Lin
 0.000528739 6.94413      Lin-Lin
 0.000591446 6.66668      Lin-Lin
 0.000661591 6.409        Lin-Lin
 0.000740055 6.1701       Lin-Lin
 0.000833623 5.93583      Lin-Lin
 0.000939068 5.72049      Lin-Lin
 0.0010578   5.5232       Lin-Lin
 0.00119995  5.33268      Lin-Lin
 0.00136119  5.15993      Lin-Lin
 0.001555    4.99552      Lin-Lin
 0.00177632  4.84831      Lin-Lin
 0.00204345  4.71035      Lin-Lin
 0.00236734  4.58266      Lin-Lin
 0.00276177  4.46596      Lin-Lin
 0.00324449  4.3606       Lin-Lin
 0.00386555  4.26299      Lin-Lin
 0.00467023  4.17467      Lin-Lin
 0.00572231  4.09643      Lin-Lin
 0.00716011  4.02659      Lin-Lin
 0.00921376  3.96461      Lin-Lin
 0.0122788   3.91067      Lin-Lin
 0.0171861   3.86437      Lin-Lin
 0.0251936   3.82754      Lin-Lin
 0.0253      3.82721      Lin-Lin
 0.0413115   3.7967       Lin-Lin
 0.0792503   3.77363      Lin-Lin
 0.209821    3.75799      Lin-Lin
 1.51264     3.74981      Lin-Lin
 14211.5     3.68826      Lin-Lin
 25912.6     3.6623       Lin-Lin
 28527       3.6612       Lin-Lin
 35979.1     3.67457      Lin-Lin
 41340.7     3.70766      Lin-Lin
 45731.2     3.76017      Lin-Lin
 46291.8     3.77429      Lin-Lin
 46312.2     3.78593      Lin-Lin
 46316.8     3.79879      Lin-Lin
 46321       3.82968      Lin-Lin
 46323.9     3.87442      Lin-Lin
 46325.8     3.92207      Lin-Lin
 46327.9     3.99647      Lin-Lin
 46329.6     4.0782       Lin-Lin
 46331.3     4.18219      Lin-Lin
 46333.1     4.31026      Lin-Lin
 46334.8     4.46253      Lin-Lin
 46336.8     4.67153      Lin-Lin
 46342.5     5.33767      Lin-Lin
 46344.4     5.52346      Lin-Lin
 46346       5.66144      Lin-Lin
 46347.6     5.75409      Lin-Lin
 46349.1     5.79923      Lin-Lin
 46350       5.80716      Lin-Lin
 46351.4     5.78882      Lin-Lin
 46352.8     5.73107      Lin-Lin
 46354.1     5.64819      Lin-Lin
 46355.6     5.52492      Lin-Lin
 46357.4     5.34318      Lin-Lin
 46363       4.69748      Lin-Lin
 46364.9     4.49856      Lin-Lin
 46366.9     4.31741      Lin-Lin
 46368.9     4.16909      Lin-Lin
 46370.9     4.05329      Lin-Lin
 46372.8     3.96677      Lin-Lin
 46374.8     3.90467      Lin-Lin
 46376.8     3.8617       Lin-Lin
 46379.8     3.82242      Lin-Lin
 46383.8     3.79754      Lin-Lin
 46393.4     3.78133      Lin-Lin
 46465.9     3.77333      Lin-Lin
 46472.2     3.77331      Lin-Lin
 49620.7     3.83805      Lin-Lin
 52435.4     3.92338      Lin-Lin
 54684.9     4.01633      Lin-Lin
 56485.8     4.11345      Lin-Lin
 58286.7     4.2373       Lin-Lin
 59862.6     4.37491      Lin-Lin
 61213.3     4.52028      Lin-Lin
 62338.9     4.66682      Lin-Lin
 63509.5     4.84965      Lin-Lin
 64590       5.05278      Lin-Lin
 65625.6     5.28734      Lin-Lin
 66391       5.48967      Lin-Lin
 67111.3     5.70862      Lin-Lin
 67831.7     5.95999      Lin-Lin
 68552.1     6.24995      Lin-Lin
 69272.5     6.58616      Lin-Lin
 69812.8     6.87254      Lin-Lin
 70353       7.19874      Lin-Lin
 70893.3     7.56283      Lin-Lin
 71433.6     7.98088      Lin-Lin
 71793.8     8.28936      Lin-Lin
 72154       8.62632      Lin-Lin
 72514.2     8.99508      Lin-Lin
 72874.4     9.39946      Lin-Lin
 73054.4     9.61164      Lin-Lin
 73414.6     10.0772      Lin-Lin
 73774.8     10.5903      Lin-Lin
 74135       11.1571      Lin-Lin
 74495.2     11.7846      Lin-Lin
 74855.4     12.4809      Lin-Lin
 75215.6     13.2552      Lin-Lin
 75665.8     14.3512      Lin-Lin
 76026       15.343       Lin-Lin
 76296.1     16.1611      Lin-Lin
 76566.3     17.0594      Lin-Lin
 76836.4     18.0324      Lin-Lin
 77106.6     19.1032      Lin-Lin
 77376.7     20.2647      Lin-Lin
 77646.8     21.545       Lin-Lin
 77917       22.935       Lin-Lin
 78187.1     24.4678      Lin-Lin
 78457.3     26.1316      Lin-Lin
 78727.4     27.9638      Lin-Lin
 78997.5     29.9485      Lin-Lin
 79267.7     32.1256      Lin-Lin
 79537.8     34.4723      Lin-Lin
 79808       37.0255      Lin-Lin
 80078.1     39.7525      Lin-Lin
 80258.2     41.679       Lin-Lin
 80618.4     45.753       Lin-Lin
 81203.7     52.8246      Lin-Lin
 81789       59.9063      Lin-Lin
 82149.2     63.8685      Lin-Lin
 82419.3     66.4197      Lin-Lin
