#LIBRARY    CENDL-3.1
#REACTION   MG-26(N,NON),SIG
#NUCLEUS    Mg-26
#MF         3
#MT         3
#EN-MIN     1e-05
#EN-MAX     2e+07
#E,eV        Sig,b        Interpolation
 1E-05       1.92691      Lin-Lin
 1.10304E-05 1.83471      Lin-Lin
 1.21669E-05 1.74692      Lin-Lin
 1.34206E-05 1.66332      Lin-Lin
 1.48034E-05 1.58373      Lin-Lin
 1.63286E-05 1.50795      Lin-Lin
 1.80111E-05 1.43579      Lin-Lin
 1.98669E-05 1.36709      Lin-Lin
 2.19139E-05 1.30167      Lin-Lin
 2.41719E-05 1.23939      Lin-Lin
 2.66625E-05 1.18008      Lin-Lin
 2.94097E-05 1.12361      Lin-Lin
 3.244E-05   1.06985      Lin-Lin
 3.57825E-05 1.01865      Lin-Lin
 3.94694E-05 0.969911     Lin-Lin
 4.35362E-05 0.9235       Lin-Lin
 4.80221E-05 0.879309     Lin-Lin
 5.29701E-05 0.837234     Lin-Lin
 5.8428E-05  0.797171     Lin-Lin
 6.44482E-05 0.759026     Lin-Lin
 7.10888E-05 0.722706     Lin-Lin
 7.84136E-05 0.688124     Lin-Lin
 8.64931E-05 0.655196     Lin-Lin
 9.54051E-05 0.623845     Lin-Lin
 0.000105235 0.593993     Lin-Lin
 0.000116078 0.56557      Lin-Lin
 0.000128039 0.538507     Lin-Lin
 0.000141232 0.512739     Lin-Lin
 0.000155784 0.488204     Lin-Lin
 0.000171835 0.464843     Lin-Lin
 0.00018954  0.4426       Lin-Lin
 0.00020907  0.421421     Lin-Lin
 0.000230612 0.401256     Lin-Lin
 0.000254374 0.382055     Lin-Lin
 0.000280584 0.363774     Lin-Lin
 0.000309494 0.346367     Lin-Lin
 0.000341383 0.329793     Lin-Lin
 0.000376558 0.314012     Lin-Lin
 0.000415358 0.298986     Lin-Lin
 0.000458155 0.284679     Lin-Lin
 0.000505362 0.271057     Lin-Lin
 0.000557433 0.258087     Lin-Lin
 0.000614869 0.245737     Lin-Lin
 0.000678223 0.233978     Lin-Lin
 0.000748105 0.222782     Lin-Lin
 0.000825188 0.212122     Lin-Lin
 0.000910213 0.201972     Lin-Lin
 0.001004    0.192307     Lin-Lin
 0.00110745  0.183105     Lin-Lin
 0.00122155  0.174343     Lin-Lin
 0.00134742  0.166001     Lin-Lin
 0.00148625  0.158058     Lin-Lin
 0.00163939  0.150494     Lin-Lin
 0.00180831  0.143293     Lin-Lin
 0.00199463  0.136436     Lin-Lin
 0.00220016  0.129908     Lin-Lin
 0.00242685  0.123692     Lin-Lin
 0.00267691  0.117773     Lin-Lin
 0.00295273  0.112137     Lin-Lin
 0.00325697  0.106771     Lin-Lin
 0.00359256  0.101662     Lin-Lin
 0.00396272  0.0967977    Lin-Lin
 0.00437103  0.0921659    Lin-Lin
 0.00482141  0.0877557    Lin-Lin
 0.00531819  0.0835565    Lin-Lin
 0.00586616  0.0795582    Lin-Lin
 0.00647059  0.0757513    Lin-Lin
 0.0071373   0.0721265    Lin-Lin
 0.00787271  0.0686752    Lin-Lin
 0.00868389  0.065389     Lin-Lin
 0.00957865  0.0622601    Lin-Lin
 0.0105656   0.0592809    Lin-Lin
 0.0116543   0.0564443    Lin-Lin
 0.0128551   0.0537434    Lin-Lin
 0.0141796   0.0511717    Lin-Lin
 0.0156406   0.0487231    Lin-Lin
 0.0172522   0.0463917    Lin-Lin
 0.0190298   0.0441718    Lin-Lin
 0.0209906   0.0420583    Lin-Lin
 0.0231534   0.0400461    Lin-Lin
 0.0252419   0.0383541    Lin-Lin
 0.0253      0.03831      Lin-Lin
 0.0279068   0.0364777    Lin-Lin
 0.0307823   0.0347335    Lin-Lin
 0.033954    0.0330733    Lin-Lin
 0.0374525   0.0314927    Lin-Lin
 0.0413115   0.0299877    Lin-Lin
 0.0455681   0.0285539    Lin-Lin
 0.0502633   0.0271879    Lin-Lin
 0.0554423   0.0258865    Lin-Lin
 0.0611549   0.0246472    Lin-Lin
 0.0674561   0.0234677    Lin-Lin
 0.0744066   0.0223452    Lin-Lin
 0.0820732   0.021277     Lin-Lin
 0.0905297   0.0202595    Lin-Lin
 0.0998577   0.0192899    Lin-Lin
 0.110147    0.0183661    Lin-Lin
 0.121496    0.0174865    Lin-Lin
 0.134014    0.0166497    Lin-Lin
 0.147823    0.0158541    Lin-Lin
 0.163054    0.0150968    Lin-Lin
 0.179855    0.0143747    Lin-Lin
