#LIBRARY    ENDF/B-VII.1
#REACTION   FE-57(N,EL)FE-57-L0,SIG
#NUCLEUS    Fe-57
#MF         3
#MT         2
#EN-MIN     1e-05
#EN-MAX     1.5e+08
#E,eV        Sig,b        Interpolation
 1E-05       19.7449      Lin-Lin
 1.10304E-05 18.8143      Lin-Lin
 1.21669E-05 17.929       Lin-Lin
 1.34206E-05 17.0868      Lin-Lin
 1.48034E-05 16.2856      Lin-Lin
 1.63286E-05 15.5237      Lin-Lin
 1.80111E-05 14.799       Lin-Lin
 1.98669E-05 14.1099      Lin-Lin
 2.20044E-05 13.4279      Lin-Lin
 2.42716E-05 12.8064      Lin-Lin
 2.67725E-05 12.2157      Lin-Lin
 2.95311E-05 11.6543      Lin-Lin
 3.25739E-05 11.1209      Lin-Lin
 3.61836E-05 10.5788      Lin-Lin
 4.01915E-05 10.0662      Lin-Lin
 4.46454E-05 9.58111      Lin-Lin
 4.95905E-05 9.1226       Lin-Lin
 5.5086E-05  8.68899      Lin-Lin
 6.11875E-05 8.27948      Lin-Lin
 6.79681E-05 7.89253      Lin-Lin
 7.54965E-05 7.52743      Lin-Lin
 8.38629E-05 7.1828       Lin-Lin
 9.31518E-05 6.858        Lin-Lin
 0.000103475 6.55179      Lin-Lin
 0.000114936 6.2636       Lin-Lin
 0.000127673 5.99231      Lin-Lin
 0.000141814 5.7374       Lin-Lin
 0.00015753  5.49787      Lin-Lin
 0.000174979 5.27324      Lin-Lin
 0.000195731 5.04912      Lin-Lin
 0.000218944 4.84026      Lin-Lin
 0.000244911 4.64592      Lin-Lin
 0.000273957 4.46538      Lin-Lin
 0.000306448 4.29795      Lin-Lin
 0.00034521  4.13366      Lin-Lin
 0.000388857 3.98271      Lin-Lin
 0.000438043 3.84426      Lin-Lin
 0.000496907 3.71056      Lin-Lin
 0.000563682 3.58927      Lin-Lin
 0.000643908 3.47384      Lin-Lin
 0.000735589 3.37036      Lin-Lin
 0.000846211 3.27338      Lin-Lin
 0.000980286 3.1836       Lin-Lin
 0.00114362  3.10149      Lin-Lin
 0.00134357  3.02731      Lin-Lin
 0.00160068  2.95859      Lin-Lin
 0.00193398  2.89637      Lin-Lin
 0.00236954  2.84126      Lin-Lin
 0.00296491  2.79206      Lin-Lin
 0.00381531  2.74839      Lin-Lin
 0.00508473  2.71038      Lin-Lin
 0.00706705  2.67833      Lin-Lin
