#LIBRARY    ENDF/B-VII.1
#REACTION   FE-54(N,NON),SIG
#NUCLEUS    Fe-54
#MF         3
#MT         3
#EN-MIN     1e-05
#EN-MAX     1.5e+08
#E,eV        Sig,b        Interpolation
 1E-05       113.24       Lin-Lin
 1.10304E-05 107.821      Lin-Lin
 1.21669E-05 102.662      Lin-Lin
 1.34206E-05 97.7492      Lin-Lin
 1.48034E-05 93.0718      Lin-Lin
 1.63286E-05 88.6182      Lin-Lin
 1.80111E-05 84.3778      Lin-Lin
 1.98669E-05 80.3402      Lin-Lin
 2.19139E-05 76.4959      Lin-Lin
 2.41719E-05 72.8355      Lin-Lin
 2.66625E-05 69.3502      Lin-Lin
 2.94097E-05 66.0318      Lin-Lin
 3.244E-05   62.8721      Lin-Lin
 3.57825E-05 59.8636      Lin-Lin
 3.94694E-05 56.9991      Lin-Lin
 4.35362E-05 54.2716      Lin-Lin
 4.80221E-05 51.6747      Lin-Lin
 5.29701E-05 49.202       Lin-Lin
 5.8428E-05  46.8476      Lin-Lin
 6.44482E-05 44.6059      Lin-Lin
 7.10888E-05 42.4715      Lin-Lin
 7.84136E-05 40.4392      Lin-Lin
 8.64931E-05 38.5041      Lin-Lin
 9.54051E-05 36.6617      Lin-Lin
 0.000105235 34.9074      Lin-Lin
 0.000116078 33.237       Lin-Lin
 0.000128039 31.6466      Lin-Lin
 0.000141232 30.1323      Lin-Lin
 0.000155784 28.6904      Lin-Lin
 0.000171835 27.3176      Lin-Lin
 0.00018954  26.0104      Lin-Lin
 0.00020907  24.7658      Lin-Lin
 0.000230612 23.5807      Lin-Lin
 0.000254374 22.4524      Lin-Lin
 0.000280584 21.378       Lin-Lin
 0.000309494 20.355       Lin-Lin
 0.000341383 19.381       Lin-Lin
 0.000376558 18.4536      Lin-Lin
 0.000415358 17.5706      Lin-Lin
 0.000458155 16.7298      Lin-Lin
 0.000505362 15.9293      Lin-Lin
 0.000557433 15.1671      Lin-Lin
 0.000614869 14.4413      Lin-Lin
 0.000678223 13.7503      Lin-Lin
 0.000748105 13.0923      Lin-Lin
 0.000825188 12.4658      Lin-Lin
 0.000910213 11.8693      Lin-Lin
 0.001004    11.3014      Lin-Lin
 0.00110745  10.7606      Lin-Lin
 0.00122155  10.2457      Lin-Lin
 0.00134742  9.75544      Lin-Lin
 0.00148625  9.28863      Lin-Lin
 0.00163939  8.84416      Lin-Lin
 0.00180831  8.42096      Lin-Lin
 0.00199463  8.01801      Lin-Lin
 0.00220016  7.63434      Lin-Lin
 0.00242685  7.26903      Lin-Lin
 0.00267691  6.9212       Lin-Lin
 0.00295273  6.59002      Lin-Lin
 0.00325697  6.27468      Lin-Lin
 0.00359256  5.97443      Lin-Lin
 0.00396272  5.68855      Lin-Lin
 0.00437103  5.41635      Lin-Lin
 0.00482141  5.15717      Lin-Lin
 0.00531819  4.9104       Lin-Lin
 0.00586616  4.67543      Lin-Lin
 0.00647059  4.45171      Lin-Lin
 0.0071373   4.23869      Lin-Lin
 0.00787271  4.03587      Lin-Lin
 0.00868389  3.84275      Lin-Lin
 0.00957865  3.65888      Lin-Lin
 0.0105656   3.48381      Lin-Lin
 0.0116543   3.31713      Lin-Lin
 0.0128551   3.15844      Lin-Lin
 0.0141796   3.00737      Lin-Lin
 0.0156406   2.86356      Lin-Lin
 0.0172522   2.72665      Lin-Lin
 0.0190298   2.5963       Lin-Lin
 0.0209906   2.47217      Lin-Lin
 0.0231534   2.35395      Lin-Lin
 0.0252419   2.25452      Lin-Lin
 0.0253      2.25193      Lin-Lin
 0.0279068   2.14424      Lin-Lin
 0.0307823   2.04173      Lin-Lin
 0.033954    1.94411      Lin-Lin
 0.0374525   1.8511       Lin-Lin
 0.0413115   1.76248      Lin-Lin
 0.0455681   1.67806      Lin-Lin
 0.0502633   1.59769      Lin-Lin
 0.0554423   1.52124      Lin-Lin
 0.0611549   1.44853      Lin-Lin
 0.0674561   1.37932      Lin-Lin
 0.0744066   1.31335      Lin-Lin
 0.0820732   1.25045      Lin-Lin
 0.0905297   1.19054      Lin-Lin
 0.0998577   1.13351      Lin-Lin
 0.110147    1.07924      Lin-Lin
 0.121496    1.02766      Lin-Lin
 0.134014    0.978619     Lin-Lin
 0.147823    0.931823     Lin-Lin
 0.163054    0.887177     Lin-Lin
 0.179855    0.844668     Lin-Lin
 0.198386    0.804205     Lin-Lin
 0.218827    0.76569      Lin-Lin
 0.241375    0.729066     Lin-Lin
 0.266245    0.69433      Lin-Lin
 0.29575     0.658805     Lin-Lin
 0.326223    0.627232     Lin-Lin
 0.359836    0.597179     Lin-Lin
 0.396913    0.568574     Lin-Lin
 0.437809    0.541346     Lin-Lin
 0.48292     0.515509     Lin-Lin
 0.53641     0.489246     Lin-Lin
 0.59168     0.465794     Lin-Lin
 0.652645    0.443472     Lin-Lin
 0.719891    0.422227     Lin-Lin
 0.794067    0.402004     Lin-Lin
 0.875885    0.382754     Lin-Lin
 0.959413    0.365797     Lin-Lin
 1.0732      0.345904     Lin-Lin
 1.18378     0.329332     Lin-Lin
