#LIBRARY    ENDF/B-VII.1
#REACTION   CE-140(N,EL)CE-140-L0,SIG
#NUCLEUS    Ce-140
#MF         3
#MT         2
#EN-MIN     1e-05
#EN-MAX     2e+07
#E,eV        Sig,b        Interpolation
 1E-05       17.6742      Lin-Lin
 1.10779E-05 16.8245      Lin-Lin
 1.22193E-05 16.0517      Lin-Lin
 1.34784E-05 15.3175      Lin-Lin
 1.4972E-05  14.5715      Lin-Lin
 1.66304E-05 13.866       Lin-Lin
 1.84733E-05 13.1984      Lin-Lin
 2.05195E-05 12.5674      Lin-Lin
 2.27934E-05 11.9707      Lin-Lin
 2.5318E-05  11.4072      Lin-Lin
 2.81237E-05 10.8748      Lin-Lin
 3.12388E-05 10.3725      Lin-Lin
 3.47006E-05 9.8984       Lin-Lin
 3.85442E-05 9.4516       Lin-Lin
 4.28156E-05 9.03044      Lin-Lin
 4.7558E-05  8.63409      Lin-Lin
 5.28283E-05 8.26104      Lin-Lin
 5.86797E-05 7.91055      Lin-Lin
 6.51825E-05 7.58127      Lin-Lin
 7.24023E-05 7.27251      Lin-Lin
 8.09891E-05 6.96451      Lin-Lin
 9.05943E-05 6.67754      Lin-Lin
 0.000101339 6.41058      Lin-Lin
 0.000113357 6.16264      Lin-Lin
 0.000126801 5.93277      Lin-Lin
 0.00014284  5.70726      Lin-Lin
 0.0001609   5.50014      Lin-Lin
 0.000181253 5.31022      Lin-Lin
 0.000205609 5.1269       Lin-Lin
 0.000233239 4.96067      Lin-Lin
 0.000266435 4.80254      Lin-Lin
 0.000304371 4.66082      Lin-Lin
 0.000350144 4.52809      Lin-Lin
 0.000405621 4.40527      Lin-Lin
 0.000473203 4.29299      Lin-Lin
 0.00055594  4.19161      Lin-Lin
 0.000662324 4.09773      Lin-Lin
 0.000800239 4.01276      Lin-Lin
 0.000980463 3.93752      Lin-Lin
 0.00122682  3.87036      Lin-Lin
 0.00157869  3.81075      Lin-Lin
 0.00210395  3.75885      Lin-Lin
 0.00294482  3.71432      Lin-Lin
 0.00438986  3.67762      Lin-Lin
 0.00721861  3.64831      Lin-Lin
 0.0139449   3.62632      Lin-Lin
 0.0252961   3.61564      Lin-Lin
 0.0253      3.61564      Lin-Lin
 0.113277    3.60469      Lin-Lin
 10.456      3.50682      Lin-Lin
 26.545      3.38475      Lin-Lin
 45.205      3.27203      Lin-Lin
 66.9186     3.16842      Lin-Lin
 92.3603     3.07311      Lin-Lin
 122.967     2.98413      Lin-Lin
 160.356     2.90097      Lin-Lin
 206.118     2.82414      Lin-Lin
 262.862     2.75321      Lin-Lin
 335.88      2.68638      Lin-Lin
 430.471     2.6241       Lin-Lin
 555.718     2.56542      Lin-Lin
 727.666     2.50851      Lin-Lin
 980.239     2.44926      Lin-Lin
 1401.11     2.37654      Lin-Lin
 1954.09     2.28758      Lin-Lin
 2151.45     2.2431       Lin-Lin
 2259.99     2.2054       Lin-Lin
 2330.27     2.16714      Lin-Lin
 2377.03     2.12758      Lin-Lin
 2408.06     2.08843      Lin-Lin
 2432.58     2.04367      Lin-Lin
 2449.94     1.99906      Lin-Lin
 2461.27     1.96054      Lin-Lin
 2472.25     1.91243      Lin-Lin
 2479.48     1.87234      Lin-Lin
 2486.72     1.82279      Lin-Lin
 2492.15     1.77714      Lin-Lin
 2497.57     1.72159      Lin-Lin
 2501.19     1.67732      Lin-Lin
 2504.96     1.6232       Lin-Lin
 2508.73     1.55861      Lin-Lin
 2511.33     1.50618      Lin-Lin
 2513.93     1.4457       Lin-Lin
 2516.42     1.37844      Lin-Lin
 2518.68     1.30735      Lin-Lin
 2520.18     1.25356      Lin-Lin
 2521.69     1.19366      Lin-Lin
 2523.12     1.13017      Lin-Lin
 2524.56     1.05916      Lin-Lin
 2525.63     1.00022      Lin-Lin
 2526.7      0.93574      Lin-Lin
 2527.8      0.863729     Lin-Lin
 2528.55     0.809867     Lin-Lin
 2529.3      0.752267     Lin-Lin
 2530.06     0.690685     Lin-Lin
 2530.74     0.631683     Lin-Lin
 2531.49     0.562034     Lin-Lin
 2532.24     0.488116     Lin-Lin
 2532.94     0.416244     Lin-Lin
 2533.79     0.325404     Lin-Lin
