#LIBRARY    ENDF/B-VII.1
#REACTION   SI-30(N,EL)SI-30-L0,SIG
#NUCLEUS    Si-30
#MF         3
#MT         2
#EN-MIN     1e-05
#EN-MAX     1.5e+08
#E,eV        Sig,b        Interpolation
 1E-05       25.6669      Lin-Lin
 1.10304E-05 24.4486      Lin-Lin
 1.21669E-05 23.289       Lin-Lin
 1.34206E-05 22.1854      Lin-Lin
 1.48034E-05 21.1352      Lin-Lin
 1.63286E-05 20.1357      Lin-Lin
 1.80111E-05 19.1847      Lin-Lin
 1.98669E-05 18.2799      Lin-Lin
 2.19139E-05 17.419       Lin-Lin
 2.41719E-05 16.5999      Lin-Lin
 2.66625E-05 15.8208      Lin-Lin
 2.94097E-05 15.0797      Lin-Lin
 3.244E-05   14.3749      Lin-Lin
 3.57825E-05 13.7046      Lin-Lin
 3.94694E-05 13.0673      Lin-Lin
 4.35362E-05 12.4613      Lin-Lin
 4.80221E-05 11.8853      Lin-Lin
 5.29701E-05 11.3379      Lin-Lin
 5.8428E-05  10.8177      Lin-Lin
 6.44482E-05 10.3235      Lin-Lin
 7.15903E-05 9.82138      Lin-Lin
 7.95199E-05 9.34653      Lin-Lin
 8.83321E-05 8.89722      Lin-Lin
 9.8116E-05  8.4726       Lin-Lin
 0.000108989 8.07111      Lin-Lin
 0.000121061 7.69199      Lin-Lin
 0.000134477 7.33382      Lin-Lin
 0.000149372 6.99595      Lin-Lin
 0.000165925 6.6771       Lin-Lin
 0.000184303 6.37666      Lin-Lin
 0.000204727 6.09351      Lin-Lin
 0.000227404 5.82708      Lin-Lin
 0.000252604 5.57637      Lin-Lin
 0.000280584 5.34087      Lin-Lin
 0.000311677 5.11968      Lin-Lin
 0.000348642 4.89892      Lin-Lin
 0.00038999  4.69305      Lin-Lin
 0.000436243 4.50131      Lin-Lin
 0.00048798  4.32303      Lin-Lin
 0.000545854 4.15753      Lin-Lin
 0.000610592 4.00416      Lin-Lin
 0.000687792 3.85385      Lin-Lin
 0.00077479  3.71578      Lin-Lin
