#LIBRARY    JEFF-3.3
#REACTION   CE-140(N,NON),SIG
#NUCLEUS    Ce-140
#MF         3
#MT         3
#EN-MIN     1e-05
#EN-MAX     2e+08
#E,eV        Sig,b        Interpolation
 1E-05       29.1059      Lin-Lin
 1.10304E-05 27.7131      Lin-Lin
 1.21669E-05 26.387       Lin-Lin
 1.34206E-05 25.1244      Lin-Lin
 1.48034E-05 23.9222      Lin-Lin
 1.63286E-05 22.7775      Lin-Lin
 1.80111E-05 21.6876      Lin-Lin
 1.98669E-05 20.6498      Lin-Lin
 2.19139E-05 19.6617      Lin-Lin
 2.41719E-05 18.7208      Lin-Lin
 2.66625E-05 17.825       Lin-Lin
 2.94097E-05 16.9721      Lin-Lin
 3.244E-05   16.16        Lin-Lin
 3.57825E-05 15.3867      Lin-Lin
 3.94694E-05 14.6504      Lin-Lin
 4.35362E-05 13.9494      Lin-Lin
 4.80221E-05 13.2819      Lin-Lin
 5.29701E-05 12.6463      Lin-Lin
 5.8428E-05  12.0412      Lin-Lin
 6.44482E-05 11.465       Lin-Lin
 7.10888E-05 10.9164      Lin-Lin
 7.84136E-05 10.394       Lin-Lin
 7.95199E-05 10.3259      Lin-Lin
 8.64931E-05 9.89668      Lin-Lin
 8.89508E-05 9.76608      Lin-Lin
 9.54051E-05 9.42312      Lin-Lin
 9.95003E-05 9.23527      Lin-Lin
 0.000105235 8.97221      Lin-Lin
 0.000111301 8.73205      Lin-Lin
 0.000116078 8.54288      Lin-Lin
 0.000124501 8.25501      Lin-Lin
 0.000128039 8.1341       Lin-Lin
 0.000139267 7.80284      Lin-Lin
 0.000141232 7.74487      Lin-Lin
 0.000155784 7.37427      Lin-Lin
 0.000171835 7.0214       Lin-Lin
 0.000174259 6.9754       Lin-Lin
 0.00018954  6.68542      Lin-Lin
 0.000197676 6.55215      Lin-Lin
 0.00020907  6.36552      Lin-Lin
 0.00022424  6.15102      Lin-Lin
 0.000230612 6.06092      Lin-Lin
 0.000254374 5.7709       Lin-Lin
 0.000280584 5.49475      Lin-Lin
 0.000288556 5.42224      Lin-Lin
 0.000309494 5.23182      Lin-Lin
 0.000331951 5.05552      Lin-Lin
 0.000341383 4.98147      Lin-Lin
 0.000376558 4.7431       Lin-Lin
 0.000381871 4.71203      Lin-Lin
 0.000415358 4.51614      Lin-Lin
 0.000445496 4.36396      Lin-Lin
 0.000458155 4.30003      Lin-Lin
 0.000505362 4.09427      Lin-Lin
 0.000519722 4.04024      Lin-Lin
 0.000557433 3.89835      Lin-Lin
 0.000614869 3.71181      Lin-Lin
 0.000678223 3.53419      Lin-Lin
 0.000737698 3.39026      Lin-Lin
 0.000748105 3.36508      Lin-Lin
 0.000825188 3.20405      Lin-Lin
 0.00089755  3.07356      Lin-Lin
 0.000910213 3.05073      Lin-Lin
 0.001004    2.90475      Lin-Lin
 0.00110745  2.76575      Lin-Lin
 0.00122155  2.6334       Lin-Lin
 0.00134742  2.50738      Lin-Lin
 0.00140526  2.4574       Lin-Lin
 0.00148625  2.3874       Lin-Lin
 0.00163939  2.27315      Lin-Lin
 0.00180831  2.16438      Lin-Lin
 0.00183382  2.1502       Lin-Lin
 0.00199463  2.0608       Lin-Lin
