#LIBRARY    ENDF/B-VII.1
#REACTION   MG-25(N,EL)MG-25-L0,SIG
#NUCLEUS    Mg-25
#MF         3
#MT         2
#EN-MIN     1e-05
#EN-MAX     2e+07
#E,eV        Sig,b        Interpolation
 1E-05       29.6644      Lin-Lin
 1.10304E-05 28.2544      Lin-Lin
 1.21669E-05 26.9123      Lin-Lin
 1.34206E-05 25.635       Lin-Lin
 1.48034E-05 24.4193      Lin-Lin
 1.63286E-05 23.2623      Lin-Lin
 1.80111E-05 22.1612      Lin-Lin
 1.98669E-05 21.1135      Lin-Lin
 2.19139E-05 20.1165      Lin-Lin
 2.41719E-05 19.1679      Lin-Lin
 2.66625E-05 18.2653      Lin-Lin
 2.94097E-05 17.4067      Lin-Lin
 3.244E-05   16.59        Lin-Lin
 3.57825E-05 15.8131      Lin-Lin
 3.96846E-05 15.0343      Lin-Lin
 4.37735E-05 14.3337      Lin-Lin
 4.82838E-05 13.6674      Lin-Lin
 5.32589E-05 13.0341      Lin-Lin
 5.87465E-05 12.432       Lin-Lin
 6.47995E-05 11.8598      Lin-Lin
 7.14763E-05 11.3161      Lin-Lin
 7.93932E-05 10.7639      Lin-Lin
 8.81914E-05 10.241       Lin-Lin
 9.79598E-05 9.74663      Lin-Lin
 0.000108816 9.27884      Lin-Lin
 0.000120868 8.83684      Lin-Lin
 0.000134263 8.41892      Lin-Lin
 0.000149134 8.02436      Lin-Lin
 0.000165661 7.65164      Lin-Lin
 0.00018401  7.3001       Lin-Lin
 0.000204402 6.96838      Lin-Lin
 0.000227042 6.65588      Lin-Lin
 0.000252202 6.36141      Lin-Lin
 0.000280137 6.08439      Lin-Lin
 0.000311181 5.82377      Lin-Lin
 0.000345648 5.57902      Lin-Lin
 0.000383952 5.34919      Lin-Lin
 0.000429489 5.11989      Lin-Lin
 0.000480426 4.90611      Lin-Lin
 0.000537403 4.70709      Lin-Lin
 0.000601139 4.5221       Lin-Lin
 0.000672433 4.35044      Lin-Lin
 0.000757452 4.18195      Lin-Lin
 0.000853261 4.02691      Lin-Lin
 0.000961143 3.8847       Lin-Lin
 0.0010903   3.7472       Lin-Lin
 0.00123682  3.62237      Lin-Lin
 0.00140302  3.50936      Lin-Lin
 0.00160278  3.40202      Lin-Lin
 0.00184382  3.3013       Lin-Lin
 0.00213596  3.20795      Lin-Lin
 0.00249184  3.12246      Lin-Lin
 0.00292752  3.04515      Lin-Lin
 0.00346347  2.9761       Lin-Lin
 0.00415535  2.91291      Lin-Lin
 0.00505577  2.85636      Lin-Lin
 0.00628179  2.80534      Lin-Lin
 0.00797107  2.76071      Lin-Lin
 0.0104754   2.72103      Lin-Lin
 0.0143568   2.68688      Lin-Lin
 0.0208114   2.6583       Lin-Lin
 0.0252218   2.64718      Lin-Lin
 0.0253      2.64702      Lin-Lin
 0.0418943   2.6263       Lin-Lin
 0.0820732   2.61084      Lin-Lin
 0.228221    2.60051      Lin-Lin
 2.0732      2.5953       Lin-Lin
 2869.42     2.5138       Lin-Lin
 5283.27     2.46265      Lin-Lin
 7078.13     2.44125      Lin-Lin
 7742.99     2.43887      Lin-Lin
 8980.57     2.44698      Lin-Lin
 9969.58     2.46981      Lin-Lin
 10812.1     2.50721      Lin-Lin
 11495.2     2.55448      Lin-Lin
 12095.5     2.6144       Lin-Lin
 12545.8     2.67437      Lin-Lin
 12996       2.75138      Lin-Lin
 13356.2     2.82868      Lin-Lin
 13716.4     2.92375      Lin-Lin
 14046.6     3.03054      Lin-Lin
 14346.8     3.14798      Lin-Lin
 14617       3.27417      Lin-Lin
 14887.1     3.42462      Lin-Lin
 15127.2     3.58302      Lin-Lin
 15337.4     3.74469      Lin-Lin
 15547.5     3.93288      Lin-Lin
 15727.6     4.11887      Lin-Lin
 15907.7     4.33216      Lin-Lin
 16057.8     4.53401      Lin-Lin
 16207.9     4.76263      Lin-Lin
 16358       5.0207       Lin-Lin
 16508       5.3152       Lin-Lin
 16628.1     5.58007      Lin-Lin
 16748.2     5.87536      Lin-Lin
 16868.3     6.20555      Lin-Lin
 16988.3     6.57587      Lin-Lin
 17108.4     6.99253      Lin-Lin
 17198.4     7.33854      Lin-Lin
 17288.5     7.72093      Lin-Lin
 17378.5     8.13836      Lin-Lin
 17468.6     8.60169      Lin-Lin
 17558.7     9.10946      Lin-Lin
 17648.7     9.67567      Lin-Lin
 17738.8     10.2987      Lin-Lin
 17828.8     10.9967      Lin-Lin
 17888.8     11.5036      Lin-Lin
 17948.9     12.0489      Lin-Lin
 18008.9     12.6358      Lin-Lin
 18068.9     13.2684      Lin-Lin
 18129       13.9505      Lin-Lin
 18189       14.6868      Lin-Lin
 18249       15.4821      Lin-Lin
 18309.1     16.3417      Lin-Lin
 18369.1     17.2713      Lin-Lin
 18429.2     18.2769      Lin-Lin
 18489.2     19.3651      Lin-Lin
 18549.2     20.5425      Lin-Lin
 18609.3     21.8161      Lin-Lin
 18669.3     23.1928      Lin-Lin
 18729.3     24.6795      Lin-Lin
 18789.4     26.2825      Lin-Lin
 18849.4     28.0072      Lin-Lin
 18909.4     29.8576      Lin-Lin
 18969.5     31.8356      Lin-Lin
 19029.5     33.9398      Lin-Lin
 19089.5     36.165       Lin-Lin
 19179.6     39.696       Lin-Lin
 19449.7     50.9503      Lin-Lin
 19539.8     54.3957      Lin-Lin
 19599.8     56.4242      Lin-Lin
 19659.9     58.1568      Lin-Lin
 19719.9     59.5293      Lin-Lin
 19779.9     60.4891      Lin-Lin
 19840       60.9998      Lin-Lin
 19876       61.0894      Lin-Lin
 19928.5     60.9042      Lin-Lin
 19980.3     60.3876      Lin-Lin
 20050.1     59.2062      Lin-Lin
 20110.1     57.7997      Lin-Lin
 20170.2     56.0934      Lin-Lin
 20260.2     53.1042      Lin-Lin
 20380.3     48.6896      Lin-Lin
 20590.4     40.8265      Lin-Lin
 20665.4     38.1901      Lin-Lin
 20740.5     35.7002      Lin-Lin
 20830.5     32.9335      Lin-Lin
 20890.6     31.216       Lin-Lin
 20950.6     29.6036      Lin-Lin
 21010.6     28.0934      Lin-Lin
 21070.7     26.6817      Lin-Lin
 21130.7     25.3635      Lin-Lin
 21190.7     24.1338      Lin-Lin
 21250.8     22.9871      Lin-Lin
 21310.8     21.9181      Lin-Lin
 21400.9     20.4433      Lin-Lin
 21490.9     19.1248      Lin-Lin
 21581       17.9267      Lin-Lin
 21671       16.8525      Lin-Lin
 21761.1     15.8735      Lin-Lin
 21851.1     14.9923      Lin-Lin
 21941.2     14.1862      Lin-Lin
 22031.2     13.4575      Lin-Lin
 22121.3     12.7884      Lin-Lin
 22241.3     11.9873      Lin-Lin
 22361.4     11.274       Lin-Lin
 22481.5     10.6366      Lin-Lin
 22541.5     10.3434      Lin-Lin
 22661.6     9.80152      Lin-Lin
 22781.7     9.31272      Lin-Lin
 22901.7     8.87066      Lin-Lin
 23021.8     8.46963      Lin-Lin
 23141.9     8.10473      Lin-Lin
 23261.9     7.77176      Lin-Lin
 23382       7.4671       Lin-Lin
 23562.1     7.05862      Lin-Lin
 23742.2     6.69366      Lin-Lin
 23922.3     6.37304      Lin-Lin
 24102.4     6.08397      Lin-Lin
 24282.5     5.82741      Lin-Lin
 24522.7     5.52298      Lin-Lin
 24762.8     5.25652      Lin-Lin
 25002.9     5.02179      Lin-Lin
 25303.1     4.76496      Lin-Lin
 25543.3     4.58483      Lin-Lin
 25858.4     4.37666      Lin-Lin
 26083.6     4.24338      Lin-Lin
 26443.8     4.05613      Lin-Lin
 26759       3.9102       Lin-Lin
 27141.7     3.75547      Lin-Lin
 27610.7     3.59195      Lin-Lin
 28154.8     3.43055      Lin-Lin
 28755.1     3.27932      Lin-Lin
 29355.4     3.15067      Lin-Lin
 30105.9     3.01395      Lin-Lin
 31006.4     2.87763      Lin-Lin
 31906.9     2.76338      Lin-Lin
 32965.9     2.65027      Lin-Lin
 34183.5     2.53983      Lin-Lin
 35509       2.43728      Lin-Lin
 37310       2.31895      Lin-Lin
 39411.2     2.20081      Lin-Lin
 41956.4     2.07556      Lin-Lin
 45414.7     1.92186      Lin-Lin
 51418.2     1.67364      Lin-Lin
 54765.4     1.54273      Lin-Lin
 56671.2     1.47554      Lin-Lin
 58172.1     1.43177      Lin-Lin
 59297.7     1.408        Lin-Lin
 60235.7     1.39706      Lin-Lin
 60892.4     1.39473      Lin-Lin
 61642.8     1.39622      Lin-Lin
 62082.9     1.39276      Lin-Lin
 62285.7     1.38449      Lin-Lin
