#LIBRARY    JEFF-3.2
#REACTION   S-32(N,NON),SIG
#NUCLEUS    S-32
#MF         3
#MT         3
#EN-MIN     1e-05
#EN-MAX     2e+08
#E,eV        Sig,b        Interpolation
 1E-05       26.6904      Lin-Lin
 1.10304E-05 25.4133      Lin-Lin
 1.21669E-05 24.1972      Lin-Lin
 1.34206E-05 23.0393      Lin-Lin
 1.48034E-05 21.9369      Lin-Lin
 1.63286E-05 20.8872      Lin-Lin
 1.80111E-05 19.8877      Lin-Lin
 1.98669E-05 18.9361      Lin-Lin
 2.19139E-05 18.03        Lin-Lin
 2.41719E-05 17.1672      Lin-Lin
 2.66625E-05 16.3458      Lin-Lin
 2.94097E-05 15.5636      Lin-Lin
 3.244E-05   14.8189      Lin-Lin
 3.57825E-05 14.1098      Lin-Lin
 3.94694E-05 13.4346      Lin-Lin
 4.35362E-05 12.7917      Lin-Lin
 4.80221E-05 12.1796      Lin-Lin
 5.29701E-05 11.5968      Lin-Lin
 5.8428E-05  11.0419      Lin-Lin
 6.44482E-05 10.5136      Lin-Lin
 7.10888E-05 10.0105      Lin-Lin
 7.84136E-05 9.53146      Lin-Lin
 8.64931E-05 9.07537      Lin-Lin
 9.54051E-05 8.64111      Lin-Lin
 0.000105235 8.22763      Lin-Lin
 0.000116078 7.83393      Lin-Lin
 0.000128039 7.45907      Lin-Lin
 0.000141232 7.10214      Lin-Lin
 0.000155784 6.7623       Lin-Lin
 0.000171835 6.43872      Lin-Lin
 0.00018954  6.13062      Lin-Lin
 0.00020907  5.83726      Lin-Lin
 0.000230612 5.55795      Lin-Lin
 0.000254374 5.29199      Lin-Lin
 0.000280584 5.03877      Lin-Lin
 0.000309494 4.79766      Lin-Lin
 0.000341383 4.56808      Lin-Lin
 0.000376558 4.3495       Lin-Lin
 0.000415358 4.14137      Lin-Lin
 0.000458155 3.9432       Lin-Lin
 0.000505362 3.75452      Lin-Lin
 0.000557433 3.57486      Lin-Lin
 0.000614869 3.4038       Lin-Lin
 0.000678223 3.24092      Lin-Lin
 0.000748105 3.08584      Lin-Lin
 0.000825188 2.93818      Lin-Lin
 0.000910213 2.79759      Lin-Lin
 0.001004    2.66372      Lin-Lin
 0.00110745  2.53626      Lin-Lin
 0.00122155  2.4149       Lin-Lin
 0.00134742  2.29934      Lin-Lin
 0.00148625  2.18932      Lin-Lin
 0.00163939  2.08456      Lin-Lin
 0.00180831  1.98481      Lin-Lin
 0.00199463  1.88983      Lin-Lin
 0.00220016  1.7994       Lin-Lin
 0.00242685  1.7133       Lin-Lin
 0.00267691  1.63132      Lin-Lin
 0.00295273  1.55326      Lin-Lin
 0.00325697  1.47893      Lin-Lin
 0.00359256  1.40816      Lin-Lin
 0.00396272  1.34078      Lin-Lin
 0.00437103  1.27662      Lin-Lin
 0.00482141  1.21554      Lin-Lin
 0.00531819  1.15737      Lin-Lin
 0.00586616  1.10199      Lin-Lin
 0.00647059  1.04926      Lin-Lin
 0.0071373   0.99905      Lin-Lin
 0.00787271  0.951244     Lin-Lin
 0.00868389  0.905726     Lin-Lin
 0.00957865  0.862386     Lin-Lin
 0.0105656   0.82112      Lin-Lin
 0.0116543   0.781828     Lin-Lin
 0.0128551   0.744417     Lin-Lin
 0.0141796   0.708796     Lin-Lin
 0.0156406   0.67488      Lin-Lin
 0.0172522   0.642587     Lin-Lin
 0.0190298   0.611841     Lin-Lin
 0.0209906   0.582569     Lin-Lin
 0.0231534   0.554702     Lin-Lin
 0.0252419   0.531272     Lin-Lin
 0.0253      0.530662     Lin-Lin
 0.0279068   0.505289     Lin-Lin
 0.0307823   0.481137     Lin-Lin
 0.033954    0.458145     Lin-Lin
 0.0374525   0.436256     Lin-Lin
