#LIBRARY    ENDF/B-VII.1
#REACTION   CA-46(N,EL)CA-46-L0,SIG
#NUCLEUS    Ca-46
#MF         3
#MT         2
#EN-MIN     1e-05
#EN-MAX     2e+08
#E,eV        Sig,b        Interpolation
 1E-05       34.782       Lin-Lin
 1.10304E-05 33.1277      Lin-Lin
 1.21669E-05 31.5531      Lin-Lin
 1.34206E-05 30.0544      Lin-Lin
 1.48034E-05 28.628       Lin-Lin
 1.63286E-05 27.2704      Lin-Lin
 1.80111E-05 25.9783      Lin-Lin
 1.98669E-05 24.7488      Lin-Lin
 2.19139E-05 23.5787      Lin-Lin
 2.41719E-05 22.4653      Lin-Lin
 2.66625E-05 21.406       Lin-Lin
 2.94097E-05 20.3981      Lin-Lin
 3.244E-05   19.4393      Lin-Lin
 3.57825E-05 18.5272      Lin-Lin
 3.94694E-05 17.6597      Lin-Lin
 4.35362E-05 16.8346      Lin-Lin
 4.80221E-05 16.0499      Lin-Lin
 5.29701E-05 15.3039      Lin-Lin
 5.8428E-05  14.5946      Lin-Lin
 6.44482E-05 13.9204      Lin-Lin
 7.10888E-05 13.2797      Lin-Lin
 7.84136E-05 12.6708      Lin-Lin
 8.64931E-05 12.0924      Lin-Lin
 9.60781E-05 11.5047      Lin-Lin
 0.00010672  10.949       Lin-Lin
 0.000118546 10.4232      Lin-Lin
 0.000131677 9.92635      Lin-Lin
 0.000146269 9.45658      Lin-Lin
 0.000162471 9.013        Lin-Lin
 0.000180475 8.59399      Lin-Lin
 0.000200465 8.19875      Lin-Lin
 0.00022268  7.82579      Lin-Lin
 0.000247345 7.47441      Lin-Lin
 0.000274755 7.14328      Lin-Lin
 0.000305188 6.83175      Lin-Lin
 0.000339009 6.53863      Lin-Lin
 0.000376558 6.26335      Lin-Lin
 0.000418288 6.00483      Lin-Lin
 0.000467896 5.74687      Lin-Lin
 0.000523388 5.50635      Lin-Lin
 0.000585461 5.2824       Lin-Lin
 0.000654896 5.07421      Lin-Lin
 0.000732566 4.881        Lin-Lin
 0.000825188 4.69131      Lin-Lin
 0.000929565 4.51675      Lin-Lin
 0.00104709  4.35659      Lin-Lin
 0.0011878   4.20172      Lin-Lin
 0.00134742  4.06107      Lin-Lin
 0.00152849  3.93373      Lin-Lin
 0.00174612  3.81273      Lin-Lin
 0.0020087   3.69917      Lin-Lin
 0.00232697  3.5939       Lin-Lin
 0.00271467  3.49747      Lin-Lin
 0.00318932  3.41023      Lin-Lin
 0.0037732   3.33229      Lin-Lin
