#LIBRARY    ENDF/B-VII.1
#REACTION   S-33(N,EL)S-33-L0,SIG
#NUCLEUS    S-33
#MF         3
#MT         2
#EN-MIN     1e-05
#EN-MAX     2e+07
#E,eV        Sig,b        Interpolation
 1E-05       28.3385      Lin-Lin
 1.10304E-05 26.9944      Lin-Lin
 1.21669E-05 25.7152      Lin-Lin
 1.34206E-05 24.4978      Lin-Lin
 1.48034E-05 23.3394      Lin-Lin
 1.63286E-05 22.237       Lin-Lin
 1.80111E-05 21.1882      Lin-Lin
 1.98669E-05 20.1902      Lin-Lin
 2.19139E-05 19.2408      Lin-Lin
 2.41719E-05 18.3377      Lin-Lin
 2.66625E-05 17.4787      Lin-Lin
 2.94097E-05 16.6617      Lin-Lin
 3.244E-05   15.8847      Lin-Lin
 3.57825E-05 15.1459      Lin-Lin
 3.94694E-05 14.4435      Lin-Lin
 4.35362E-05 13.7759      Lin-Lin
 4.80221E-05 13.1413      Lin-Lin
 5.32207E-05 12.5101      Lin-Lin
 5.87044E-05 11.9386      Lin-Lin
 6.52099E-05 11.3579      Lin-Lin
 7.24328E-05 10.8089      Lin-Lin
 8.04596E-05 10.2893      Lin-Lin
 8.93716E-05 9.79833      Lin-Lin
 9.92756E-05 9.33407      Lin-Lin
 0.000110272 8.8957       Lin-Lin
 0.000122492 8.48156      Lin-Lin
 0.000136059 8.0909       Lin-Lin
 0.000151137 7.72222      Lin-Lin
 0.000167878 7.37484      Lin-Lin
 0.000186481 7.04745      Lin-Lin
 0.000207137 6.7394       Lin-Lin
 0.000230091 6.44953      Lin-Lin
 0.000255577 6.17726      Lin-Lin
 0.000283899 5.92153      Lin-Lin
 0.000317569 5.66631      Lin-Lin
 0.000355233 5.42829      Lin-Lin
 0.000397363 5.20663      Lin-Lin
 0.00044449  5.00053      Lin-Lin
 0.000497206 4.80921      Lin-Lin
 0.00056007  4.62133      Lin-Lin
 0.000630913 4.44837      Lin-Lin
 0.000710682 4.28965      Lin-Lin
 0.000800575 4.14423      Lin-Lin
 0.000908157 4.00399      Lin-Lin
 0.0010302   3.87695      Lin-Lin
 0.00117682  3.75621      Lin-Lin
 0.00135379  3.64278      Lin-Lin
 0.00155738  3.54226      Lin-Lin
 0.00180423  3.44932      Lin-Lin
 0.00210484  3.36449      Lin-Lin
 0.00249018  3.28491      Lin-Lin
 0.0029667   3.21459      Lin-Lin
 0.00358444  3.15098      Lin-Lin
 0.00442269  3.09294      Lin-Lin
 0.00557271  3.04167      Lin-Lin
 0.00722165  2.99664      Lin-Lin
 0.00975974  2.95706      Lin-Lin
 0.0138531   2.92378      Lin-Lin
 0.0210899   2.89655      Lin-Lin
 0.0251254   2.88818      Lin-Lin
 0.0253      2.88788      Lin-Lin
 0.0455681   2.86855      Lin-Lin
 0.105613    2.85483      Lin-Lin
 0.463044    2.84672      Lin-Lin
 434.3       2.76645      Lin-Lin
 1135.82     2.66032      Lin-Lin
 1934.4      2.56194      Lin-Lin
 2856.24     2.46978      Lin-Lin
 3941.05     2.38231      Lin-Lin
 5218.65     2.29944      Lin-Lin
 6778        2.21817      Lin-Lin
 8977.89     2.12525      Lin-Lin
 11109.8     2.0387       Lin-Lin
 11848.7     1.99796      Lin-Lin
 12282.4     1.96254      Lin-Lin
 12566       1.92719      Lin-Lin
 12749.4     1.89297      Lin-Lin
 12882.9     1.85702      Lin-Lin
 12983       1.8191       Lin-Lin
 13066.4     1.77529      Lin-Lin
 13116.4     1.74059      Lin-Lin
 13166.4     1.69642      Lin-Lin
 13199.8     1.65973      Lin-Lin
 13233.2     1.6153       Lin-Lin
 13266.5     1.56095      Lin-Lin
 13299.9     1.49503      Lin-Lin
 13341.6     1.40413      Lin-Lin
 13353.3     1.38515      Lin-Lin
 13359.9     1.37927      Lin-Lin
 13363.3     1.37854      Lin-Lin
 13369.9     1.38362      Lin-Lin
 13374.9     1.39555      Lin-Lin
 13378.7     1.41101      Lin-Lin
 13382.9     1.43714      Lin-Lin
 13386       1.46485      Lin-Lin
 13389.1     1.50162      Lin-Lin
 13392.2     1.55         Lin-Lin
 13394.2     1.58813      Lin-Lin
 13396.1     1.63077      Lin-Lin
 13398       1.68087      Lin-Lin
 13399.9     1.73978      Lin-Lin
 13401.7     1.80913      Lin-Lin
 13403.6     1.89091      Lin-Lin
 13405       1.96188      Lin-Lin
 13406.4     2.04249      Lin-Lin
 13407.8     2.13424      Lin-Lin
 13409.1     2.23067      Lin-Lin
 13410.4     2.3352       Lin-Lin
 13411.6     2.45322      Lin-Lin
 13412.9     2.58676      Lin-Lin
 13414.1     2.73826      Lin-Lin
 13415       2.85063      Lin-Lin
 13416       2.99911      Lin-Lin
 13417       3.1643       Lin-Lin
 13418       3.3485       Lin-Lin
 13419       3.55435      Lin-Lin
 13419.8     3.74465      Lin-Lin
 13420.6     3.95421      Lin-Lin
 13421.5     4.1854       Lin-Lin
 13422.3     4.44095      Lin-Lin
 13423.1     4.72398      Lin-Lin
 13424       5.03809      Lin-Lin
 13424.8     5.38742      Lin-Lin
 13425.6     5.77676      Lin-Lin
 13426.3     6.09829      Lin-Lin
 13426.9     6.44803      Lin-Lin
 13427.5     6.82889      Lin-Lin
 13428.1     7.24411      Lin-Lin
 13428.8     7.69725      Lin-Lin
 13429.4     8.19225      Lin-Lin
 13430       8.73346      Lin-Lin
 13430.7     9.3256       Lin-Lin
 13431.3     9.9738       Lin-Lin
 13431.9     10.6836      Lin-Lin
 13432.5     11.461       Lin-Lin
 13433.2     12.3121      Lin-Lin
 13433.8     13.2435      Lin-Lin
 13434.4     14.2617      Lin-Lin
 13435       15.3735      Lin-Lin
 13435.7     16.5853      Lin-Lin
 13436.3     17.9029      Lin-Lin
 13436.9     19.3317      Lin-Lin
 13437.5     20.8758      Lin-Lin
 13438.2     22.5378      Lin-Lin
 13438.8     24.3185      Lin-Lin
 13439.4     26.0862      Lin-Lin
 13440.1     28.503       Lin-Lin
 13440.9     31.0692      Lin-Lin
 13442       35.1511      Lin-Lin
 13445       46.5242      Lin-Lin
 13446       50.063       Lin-Lin
 13446.7     52.4878      Lin-Lin
 13447.4     54.4241      Lin-Lin
 13448.2     56.4928      Lin-Lin
 13449       57.92        Lin-Lin
 13449.6     58.8366      Lin-Lin
 13450.2     59.4776      Lin-Lin
 13450.8     59.8368      Lin-Lin
 13451.2     59.8972      Lin-Lin
 13451.9     59.7094      Lin-Lin
 13452.7     59.1234      Lin-Lin
 13453.4     58.165       Lin-Lin
 13454.1     56.8699      Lin-Lin
 13454.8     55.2811      Lin-Lin
 13455.9     52.4542      Lin-Lin
 13457.3     48.576       Lin-Lin
 13460.2     39.3822      Lin-Lin
 13461.3     35.8831      Lin-Lin
 13462.3     33.0751      Lin-Lin
 13463.3     30.475       Lin-Lin
 13464.3     28.0957      Lin-Lin
 13465.3     25.9379      Lin-Lin
 13466.3     23.9938      Lin-Lin
 13467.1     22.668       Lin-Lin
 13467.9     21.3185      Lin-Lin
 13468.8     20.0894      Lin-Lin
 13469.6     18.9702      Lin-Lin
 13470.4     17.9508      Lin-Lin
 13471.3     17.0216      Lin-Lin
 13472.1     16.1735      Lin-Lin
 13472.9     15.3984      Lin-Lin
 13473.8     14.6887      Lin-Lin
 13475       13.7325      Lin-Lin
 13476.3     12.8888      Lin-Lin
 13477.5     12.1411      Lin-Lin
 13478.8     11.4756      Lin-Lin
 13480       10.8807      Lin-Lin
 13481.2     10.3891      Lin-Lin
 13482.3     9.94225      Lin-Lin
 13484       9.34445      Lin-Lin
 13485.8     8.82054      Lin-Lin
 13487.5     8.35846      Lin-Lin
 13489.2     7.94857      Lin-Lin
 13491       7.57257      Lin-Lin
 13492.7     7.2367       Lin-Lin
 13494.5     6.93521      Lin-Lin
 13497.2     6.5373       Lin-Lin
 13499.8     6.19349      Lin-Lin
 13502.5     5.89393      Lin-Lin
 13505.5     5.60222      Lin-Lin
 13508.6     5.33557      Lin-Lin
 13511.7     5.10301      Lin-Lin
 13514.8     4.89867      Lin-Lin
 13518       4.71791      Lin-Lin
 13522.1     4.50729      Lin-Lin
 13526.3     4.32524      Lin-Lin
 13530.5     4.16652      Lin-Lin
 13534.7     4.0271       Lin-Lin
 13540.2     3.8654       Lin-Lin
 13543.7     3.77611      Lin-Lin
 13550.7     3.61987      Lin-Lin
 13557.7     3.488        Lin-Lin
 13564.7     3.3754       Lin-Lin
 13573.5     3.25432      Lin-Lin
 13582.4     3.15244      Lin-Lin
 13591.3     3.06559      Lin-Lin
 13604.3     2.9589       Lin-Lin
 13616.8     2.87461      Lin-Lin
 13633.5     2.78271      Lin-Lin
 13650.2     2.70822      Lin-Lin
 13666.8     2.64668      Lin-Lin
 13691.9     2.57224      Lin-Lin
 13716.9     2.51314      Lin-Lin
 13750.2     2.45112      Lin-Lin
 13783.6     2.40256      Lin-Lin
 13833.6     2.34667      Lin-Lin
 13900.4     2.29255      Lin-Lin
 13987.9     2.2426       Lin-Lin
 14100.5     2.19845      Lin-Lin
 14259       2.15687      Lin-Lin
 14471.7     2.12035      Lin-Lin
