#LIBRARY    ENDF/B-VII.1
#REACTION   CD-111(N,EL)CD-111-L0,SIG
#NUCLEUS    Cd-111
#MF         3
#MT         2
#EN-MIN     1e-05
#EN-MAX     2e+07
#E,eV        Sig,b        Interpolation
 1E-05       30.7203      Lin-Lin
 1.10304E-05 29.293       Lin-Lin
 1.21669E-05 27.936       Lin-Lin
 1.34206E-05 26.6462      Lin-Lin
 1.48034E-05 25.4205      Lin-Lin
 1.63286E-05 24.2557      Lin-Lin
 1.81382E-05 23.0721      Lin-Lin
 2.01472E-05 21.9527      Lin-Lin
 2.23799E-05 20.8932      Lin-Lin
 2.48587E-05 19.8917      Lin-Lin
 2.76135E-05 18.9446      Lin-Lin
 3.06721E-05 18.05        Lin-Lin
 3.40711E-05 17.2046      Lin-Lin
 3.7845E-05  16.4068      Lin-Lin
 4.20389E-05 15.6536      Lin-Lin
 4.66952E-05 14.9437      Lin-Lin
 5.18699E-05 14.2744      Lin-Lin
 5.76152E-05 13.6443      Lin-Lin
 6.4E-05     13.051       Lin-Lin
 7.10888E-05 12.4934      Lin-Lin
 7.89667E-05 11.9694      Lin-Lin
 8.77133E-05 11.4779      Lin-Lin
 9.8116E-05  10.9873      Lin-Lin
 0.000109753 10.53        Lin-Lin
 0.000122769 10.1043      Lin-Lin
 0.000137329 9.70874      Lin-Lin
 0.000153616 9.34175      Lin-Lin
 0.000173047 8.98148      Lin-Lin
 0.000194926 8.65032      Lin-Lin
 0.000219582 8.34642      Lin-Lin
 0.00024909  8.05279      Lin-Lin
 0.000282563 7.78629      Lin-Lin
 0.000322779 7.5325       Lin-Lin
 0.000368737 7.30483      Lin-Lin
 0.000424189 7.09134      Lin-Lin
 0.000491399 6.89359      Lin-Lin
 0.000573273 6.7126       Lin-Lin
 0.000673505 6.54902      Lin-Lin
 0.000796806 6.40298      Lin-Lin
 0.000955979 6.2694       Lin-Lin
 0.00116313  6.14989      Lin-Lin
 0.00144519  6.04206      Lin-Lin
 0.00184676  5.9453       Lin-Lin
 0.00242685  5.86204      Lin-Lin
 0.00332622  5.79034      Lin-Lin
 0.00485542  5.72935      Lin-Lin
 0.00770918  5.68015      Lin-Lin
 0.014081    5.642        Lin-Lin
 0.0252419   5.6211       Lin-Lin
 0.0253      5.62104      Lin-Lin
 0.0899      5.59869      Lin-Lin
 1.90606     5.48425      Lin-Lin
 5.78599     5.291        Lin-Lin
 11.4259     5.0633       Lin-Lin
 17.5176     4.82701      Lin-Lin
 20.0108     4.70297      Lin-Lin
 21.6141     4.59462      Lin-Lin
 22.6998     4.49423      Lin-Lin
 23.5095     4.39307      Lin-Lin
 24.1775     4.28055      Lin-Lin
 24.6904     4.16468      Lin-Lin
 25.0387     4.06327      Lin-Lin
 25.3037     3.96834      Lin-Lin
 25.5711     3.85083      Lin-Lin
 25.8226     3.71287      Lin-Lin
 25.9675     3.6171       Lin-Lin
 26.1249     3.49525      Lin-Lin
 26.2524     3.37962      Lin-Lin
 26.3799     3.245        Lin-Lin
 26.4947     3.10391      Lin-Lin
 26.6094     2.93995      Lin-Lin
 26.7114     2.77186      Lin-Lin
 26.7879     2.63104      Lin-Lin
 26.8899     2.42658      Lin-Lin
 26.9749     2.25522      Lin-Lin
