#LIBRARY    ENDF/B-VII.1
#REACTION   HE-4(N,EL)HE-4-L0,SIG
#NUCLEUS    He-4
#MF         3
#MT         2
#EN-MIN     1e-05
#EN-MAX     2e+07
#E,eV        Sig,b        Interpolation
 1E-05       21.8477      Lin-Lin
 1.10304E-05 20.8034      Lin-Lin
 1.21669E-05 19.8091      Lin-Lin
 1.34206E-05 18.8624      Lin-Lin
 1.48034E-05 17.9612      Lin-Lin
 1.63286E-05 17.1031      Lin-Lin
 1.80111E-05 16.2861      Lin-Lin
 1.98669E-05 15.5083      Lin-Lin
 2.19139E-05 14.7678      Lin-Lin
 2.41719E-05 14.0628      Lin-Lin
 2.66625E-05 13.3916      Lin-Lin
 2.94097E-05 12.7527      Lin-Lin
 3.244E-05   12.1444      Lin-Lin
 3.57825E-05 11.5653      Lin-Lin
 3.94694E-05 11.014       Lin-Lin
 4.35362E-05 10.4892      Lin-Lin
 4.80221E-05 9.98958      Lin-Lin
 5.29701E-05 9.51403      Lin-Lin
 5.8428E-05  9.06135      Lin-Lin
 6.44482E-05 8.63046      Lin-Lin
 7.10888E-05 8.22033      Lin-Lin
 7.84136E-05 7.82996      Lin-Lin
 8.64931E-05 7.45842      Lin-Lin
 9.54051E-05 7.10482      Lin-Lin
 0.000105235 6.7683       Lin-Lin
 0.000116078 6.44806      Lin-Lin
 0.000128039 6.14332      Lin-Lin
 0.000141232 5.85336      Lin-Lin
 0.000155784 5.57746      Lin-Lin
 0.000171835 5.31498      Lin-Lin
 0.00018954  5.06528      Lin-Lin
 0.00020907  4.82775      Lin-Lin
 0.000230612 4.60183      Lin-Lin
 0.000254374 4.38698      Lin-Lin
 0.000280584 4.18267      Lin-Lin
 0.000309494 3.98841      Lin-Lin
 0.000341383 3.80374      Lin-Lin
 0.000376558 3.62821      Lin-Lin
 0.000415358 3.46139      Lin-Lin
 0.000458155 3.30289      Lin-Lin
 0.000508927 3.14183      Lin-Lin
 0.000565297 2.9895       Lin-Lin
 0.000627942 2.84533      Lin-Lin
 0.000697495 2.70907      Lin-Lin
 0.00077479  2.5802       Lin-Lin
 0.000860608 2.45849      Lin-Lin
 0.000955979 2.34348      Lin-Lin
 0.00106187  2.23496      Lin-Lin
 0.00117954  2.13251      Lin-Lin
 0.00131019  2.03596      Lin-Lin
 0.00145538  1.94492      Lin-Lin
 0.00161659  1.85924      Lin-Lin
 0.00179573  1.77857      Lin-Lin
 0.00199463  1.70276      Lin-Lin
 0.00221568  1.63153      Lin-Lin
 0.00246109  1.56471      Lin-Lin
 0.00275297  1.49804      Lin-Lin
 0.00307947  1.4359       Lin-Lin
 0.00344469  1.37807      Lin-Lin
 0.00385323  1.32434      Lin-Lin
 0.00431022  1.2745       Lin-Lin
 0.00485542  1.22559      Lin-Lin
 0.00546931  1.18064      Lin-Lin
 0.00616112  1.1394       Lin-Lin
 0.00698905  1.09956      Lin-Lin
 0.00792824  1.06342      Lin-Lin
 0.00905664  1.02901      Lin-Lin
 0.0103461   0.998152     Lin-Lin
 0.011902    0.969225     Lin-Lin
 0.0137878   0.942437     Lin-Lin
 0.0160851   0.917929     Lin-Lin
 0.0188974   0.895782     Lin-Lin
 0.0225137   0.875263     Lin-Lin
 0.0252419   0.863616     Lin-Lin
 0.0253      0.863395     Lin-Lin
 0.0307823   0.846264     Lin-Lin
 0.0382488   0.830799     Lin-Lin
 0.0485345   0.817275     Lin-Lin
 0.0633363   0.80552      Lin-Lin
 0.0861999   0.795296     Lin-Lin
 0.124079    0.78665      Lin-Lin
 0.192905    0.77963      Lin-Lin
 0.340226    0.77415      Lin-Lin
 0.750792    0.770226     Lin-Lin
 2.83982     0.767833     Lin-Lin
 918.441     0.766947     Lin-Lin
 20000       0.766327     Lin-Lin
 68062.8     0.769171     Lin-Lin
 105028      0.775669     Lin-Lin
 153189      0.791482     Lin-Lin
 202822      0.818953     Lin-Lin
 251764      0.85993      Lin-Lin
 299941      0.91735      Lin-Lin
 349915      1.00042      Lin-Lin
 400000      1.11383      Lin-Lin
 450000      1.26536      Lin-Lin
 500000      1.4652       Lin-Lin
 550000      1.72518      Lin-Lin
 600000      2.05838      Lin-Lin
 625000      2.25657      Lin-Lin
 650000      2.47782      Lin-Lin
 675000      2.72324      Lin-Lin
 700000      2.99348      Lin-Lin
 725000      3.28855      Lin-Lin
 750000      3.60755      Lin-Lin
 780467      4.02709      Lin-Lin
 805643      4.39323      Lin-Lin
 906349      5.90843      Lin-Lin
 931525      6.26057      Lin-Lin
 950000      6.50471      Lin-Lin
 975000      6.80116      Lin-Lin
 1E+06       7.05696      Lin-Lin
 1.025E+06   7.26739      Lin-Lin
 1.05E+06    7.42986      Lin-Lin
 1.075E+06   7.544        Lin-Lin
 1.1E+06     7.61144      Lin-Lin
 1.125E+06   7.63543      Lin-Lin
 1.15E+06    7.6204       Lin-Lin
 1.18329E+06 7.54586      Lin-Lin
 1.20846E+06 7.46004      Lin-Lin
 1.23364E+06 7.35011      Lin-Lin
 1.28399E+06 7.08936      Lin-Lin
 1.47046E+06 5.98117      Lin-Lin
 1.53189E+06 5.64582      Lin-Lin
 1.6E+06     5.30668      Lin-Lin
 1.66164E+06 5.03569      Lin-Lin
 1.71199E+06 4.83438      Lin-Lin
 1.76234E+06 4.65091      Lin-Lin
 1.82539E+06 4.44446      Lin-Lin
 1.88805E+06 4.26079      Lin-Lin
 1.96376E+06 4.06541      Lin-Lin
 2.03911E+06 3.89497      Lin-Lin
 2.11481E+06 3.74569      Lin-Lin
 2.21552E+06 3.57226      Lin-Lin
 2.31622E+06 3.42417      Lin-Lin
 2.41693E+06 3.29675      Lin-Lin
 2.51764E+06 3.18685      Lin-Lin
 2.66869E+06 3.04664      Lin-Lin
 2.81975E+06 2.93058      Lin-Lin
 2.97081E+06 2.8331       Lin-Lin
 3.12187E+06 2.75029      Lin-Lin
 3.32328E+06 2.65666      Lin-Lin
 3.54938E+06 2.56972      Lin-Lin
 3.85361E+06 2.47108      Lin-Lin
 4.15784E+06 2.38775      Lin-Lin
 4.59568E+06 2.28378      Lin-Lin
 5.10631E+06 2.17604      Lin-Lin
 5.92332E+06 2.02018      Lin-Lin
 6.74033E+06 1.87894      Lin-Lin
 7.5044E+06  1.758        Lin-Lin
 8.31569E+06 1.64106      Lin-Lin
 9.12697E+06 1.53475      Lin-Lin
 9.93826E+06 1.43796      Lin-Lin
 1.00785E+07 1.4224       Lin-Lin
 1.02207E+07 1.40662      Lin-Lin
 1.03649E+07 1.39062      Lin-Lin
 1.05E+07    1.37562      Lin-Lin
 1.06481E+07 1.36026      Lin-Lin
 1.07984E+07 1.34468      Lin-Lin
 1.09507E+07 1.32889      Lin-Lin
 1.1E+07     1.32378      Lin-Lin
 1.11552E+07 1.30856      Lin-Lin
 1.13126E+07 1.29312      Lin-Lin
 1.14722E+07 1.27747      Lin-Lin
 1.15E+07    1.27474      Lin-Lin
 1.16622E+07 1.26008      Lin-Lin
 1.18268E+07 1.24521      Lin-Lin
 1.19936E+07 1.23013      Lin-Lin
 1.21628E+07 1.21484      Lin-Lin
 1.23344E+07 1.19933      Lin-Lin
 1.25E+07    1.18437      Lin-Lin
 1.26764E+07 1.17006      Lin-Lin
 1.28552E+07 1.15554      Lin-Lin
 1.30366E+07 1.14082      Lin-Lin
 1.32205E+07 1.12589      Lin-Lin
 1.3407E+07  1.11075      Lin-Lin
 1.35E+07    1.10321      Lin-Lin
 1.36905E+07 1.0893       Lin-Lin
 1.38836E+07 1.0752       Lin-Lin
 1.40795E+07 1.0609       Lin-Lin
 1.42781E+07 1.04639      Lin-Lin
 1.44796E+07 1.03169      Lin-Lin
 1.45E+07    1.03019      Lin-Lin
 1.47046E+07 1.01675      Lin-Lin
 1.4912E+07  1.00311      Lin-Lin
 1.51224E+07 0.989288     Lin-Lin
 1.53358E+07 0.975267     Lin-Lin
 1.55E+07    0.964473     Lin-Lin
 1.57187E+07 0.951544     Lin-Lin
 1.59404E+07 0.938433     Lin-Lin
 1.61653E+07 0.925136     Lin-Lin
 1.63934E+07 0.911652     Lin-Lin
 1.65E+07    0.905349     Lin-Lin
 1.67328E+07 0.892992     Lin-Lin
 1.69689E+07 0.880461     Lin-Lin
 1.72083E+07 0.867752     Lin-Lin
 1.7451E+07  0.854865     Lin-Lin
 1.75E+07    0.852265     Lin-Lin
 1.77469E+07 0.840545     Lin-Lin
 1.79973E+07 0.828659     Lin-Lin
 1.82512E+07 0.816605     Lin-Lin
 1.85E+07    0.804793     Lin-Lin
 1.8761E+07  0.793798     Lin-Lin
 1.90257E+07 0.782648     Lin-Lin
 1.92941E+07 0.771341     Lin-Lin
 1.95E+07    0.762668     Lin-Lin
 1.97751E+07 0.752186     Lin-Lin
 2E+07       0.743617     Lin-Lin
#END

Page generated: 2017-08-31,13:20:28 by E4-Servlet on localhost [fwd:www-nds.iaea.org] 
Project: "Multi-platform EXFOR-CINDA-ENDF", V.Zerkin, IAEA-NDS, 1999-2017
Request from: ::1 [fwd:95.95.96.63, 172.68.102.20] 
