#LIBRARY    ENDF/B-VII.1
#REACTION   K-40(N,EL)K-40-L0,SIG
#NUCLEUS    K-40
#MF         3
#MT         2
#EN-MIN     1e-05
#EN-MAX     2e+07
#E,eV        Sig,b        Interpolation
 1E-05       24.9151      Lin-Lin
 1.10304E-05 23.7355      Lin-Lin
 1.21669E-05 22.6131      Lin-Lin
 1.34206E-05 21.545       Lin-Lin
 1.48034E-05 20.5287      Lin-Lin
 1.63286E-05 19.5618      Lin-Lin
 1.80111E-05 18.6419      Lin-Lin
 1.98669E-05 17.7668      Lin-Lin
 2.19139E-05 16.9344      Lin-Lin
 2.41719E-05 16.1428      Lin-Lin
 2.66625E-05 15.3899      Lin-Lin
 2.94097E-05 14.6741      Lin-Lin
 3.244E-05   13.9935      Lin-Lin
 3.57825E-05 13.3466      Lin-Lin
 3.94694E-05 12.7317      Lin-Lin
 4.35362E-05 12.1474      Lin-Lin
 4.80221E-05 11.5923      Lin-Lin
 5.33438E-05 11.0282      Lin-Lin
 5.92523E-05 10.4948      Lin-Lin
 6.58185E-05 9.99011      Lin-Lin
 7.31088E-05 9.51312      Lin-Lin
 8.12106E-05 9.06209      Lin-Lin
 9.02058E-05 8.63619      Lin-Lin
 0.000100202 8.23382      Lin-Lin
 0.000111301 7.85423      Lin-Lin
 0.000123635 7.496        Lin-Lin
 0.000137329 7.15844      Lin-Lin
 0.000152548 6.84028      Lin-Lin
 0.000169444 6.54091      Lin-Lin
 0.000188222 6.25918      Lin-Lin
 0.00020907  5.99453      Lin-Lin
 0.000232239 5.74594      Lin-Lin
 0.000259782 5.49783      Lin-Lin
 0.000290592 5.26641      Lin-Lin
 0.000325056 5.05088      Lin-Lin
 0.000363607 4.85045      Lin-Lin
 0.00040673  4.66437      Lin-Lin
 0.000454968 4.49192      Lin-Lin
 0.000512492 4.32288      Lin-Lin
 0.000577316 4.16758      Lin-Lin
 0.000650309 4.02537      Lin-Lin
 0.000737698 3.88811      Lin-Lin
 0.00083683  3.76372      Lin-Lin
 0.000955979 3.64542      Lin-Lin
 0.00109204  3.53955      Lin-Lin
 0.00125627  3.4404       Lin-Lin
 0.00145538  3.34869      Lin-Lin
 0.00169787  3.26493      Lin-Lin
 0.0020087   3.18631      Lin-Lin
 0.00239309  3.11681      Lin-Lin
 0.0028914   3.05392      Lin-Lin
 0.00356757  2.99653      Lin-Lin
 0.00449523  2.94582      Lin-Lin
 0.00582536  2.90128      Lin-Lin
 0.00781795  2.86291      Lin-Lin
 0.0110191   2.83032      Lin-Lin
 0.0166588   2.80338      Lin-Lin
 0.0252419   2.78548      Lin-Lin
 0.0253      2.7854       Lin-Lin
 0.0488745   2.76868      Lin-Lin
 0.13215     2.75738      Lin-Lin
 1.03624     2.75159      Lin-Lin
 638.437     2.75074      Lin-Lin
 665.842     2.75074      Lin-Lin
 675.236     2.75074      Lin-Lin
 694.423     2.75074      Lin-Lin
 734.448     2.75074      Lin-Lin
 760.609     2.75074      Lin-Lin
 765.974     2.75074      Lin-Lin
 793.257     2.75074      Lin-Lin
 798.853     2.75074      Lin-Lin
 844.898     2.75074      Lin-Lin
 874.992     2.75074      Lin-Lin
 881.164     2.75074      Lin-Lin
 906.203     2.75074      Lin-Lin
 938.481     2.75074      Lin-Lin
 945.101     2.75074      Lin-Lin
 951.722     2.75074      Lin-Lin
 958.435     2.75074      Lin-Lin
 1049.78     2.75074      Lin-Lin
