#LIBRARY    ENDF/B-VII.1
#REACTION   SI-29(N,NON),SIG
#NUCLEUS    Si-29
#MF         3
#MT         3
#EN-MIN     1e-05
#EN-MAX     1.5e+08
#E,eV        Sig,b        Interpolation
 1E-05       6.03367      Lin-Lin
 1.10304E-05 5.74496      Lin-Lin
 1.21669E-05 5.47006      Lin-Lin
 1.34206E-05 5.20831      Lin-Lin
 1.48034E-05 4.95909      Lin-Lin
 1.63286E-05 4.72179      Lin-Lin
 1.80111E-05 4.49585      Lin-Lin
 1.98669E-05 4.28072      Lin-Lin
 2.19139E-05 4.07588      Lin-Lin
 2.41719E-05 3.88085      Lin-Lin
 2.66625E-05 3.69515      Lin-Lin
 2.94097E-05 3.51833      Lin-Lin
 3.244E-05   3.34997      Lin-Lin
 3.57825E-05 3.18967      Lin-Lin
 3.94694E-05 3.03705      Lin-Lin
 4.35362E-05 2.89172      Lin-Lin
 4.80221E-05 2.75335      Lin-Lin
 5.29701E-05 2.6216       Lin-Lin
 5.8428E-05  2.49615      Lin-Lin
 6.44482E-05 2.37671      Lin-Lin
 7.10888E-05 2.26298      Lin-Lin
 7.84136E-05 2.1547       Lin-Lin
 8.64931E-05 2.05159      Lin-Lin
 9.54051E-05 1.95342      Lin-Lin
 0.000105235 1.85995      Lin-Lin
 0.000116078 1.77095      Lin-Lin
 0.000128039 1.68621      Lin-Lin
 0.000141232 1.60552      Lin-Lin
 0.000155784 1.5287       Lin-Lin
 0.000171835 1.45555      Lin-Lin
 0.00018954  1.3859       Lin-Lin
 0.00020907  1.31958      Lin-Lin
 0.000230612 1.25644      Lin-Lin
 0.000254374 1.19632      Lin-Lin
 0.000280584 1.13907      Lin-Lin
 0.000309494 1.08457      Lin-Lin
 0.000341383 1.03267      Lin-Lin
 0.000376558 0.983254     Lin-Lin
 0.000415358 0.936204     Lin-Lin
 0.000458155 0.891406     Lin-Lin
 0.000505362 0.848752     Lin-Lin
 0.000557433 0.808138     Lin-Lin
 0.000614869 0.769468     Lin-Lin
 0.000678223 0.732648     Lin-Lin
 0.000748105 0.69759      Lin-Lin
 0.000825188 0.66421      Lin-Lin
 0.000910213 0.632427     Lin-Lin
 0.001004    0.602165     Lin-Lin
 0.00110745  0.573351     Lin-Lin
 0.00122155  0.545915     Lin-Lin
 0.00134742  0.519793     Lin-Lin
 0.00148625  0.49492      Lin-Lin
 0.00163939  0.471238     Lin-Lin
 0.00180831  0.448689     Lin-Lin
 0.00199463  0.427219     Lin-Lin
 0.00220016  0.406776     Lin-Lin
 0.00242685  0.387311     Lin-Lin
 0.00267691  0.368778     Lin-Lin
 0.00295273  0.351132     Lin-Lin
 0.00325697  0.33433      Lin-Lin
 0.00359256  0.318332     Lin-Lin
 0.00396272  0.303099     Lin-Lin
 0.00437103  0.288596     Lin-Lin
 0.00482141  0.274786     Lin-Lin
 0.00531819  0.261637     Lin-Lin
 0.00586616  0.249118     Lin-Lin
 0.00647059  0.237197     Lin-Lin
 0.0071373   0.225847     Lin-Lin
 0.00787271  0.21504      Lin-Lin
 0.00868389  0.20475      Lin-Lin
 0.00957865  0.194953     Lin-Lin
 0.0105656   0.185624     Lin-Lin
 0.0116543   0.176742     Lin-Lin
 0.0128551   0.168285     Lin-Lin
 0.0141796   0.160232     Lin-Lin
 0.0156406   0.152565     Lin-Lin
 0.0172522   0.145265     Lin-Lin
 0.0190298   0.138314     Lin-Lin
 0.0209906   0.131697     Lin-Lin
 0.0231534   0.125397     Lin-Lin
 0.0252419   0.120099     Lin-Lin
 0.0253      0.119961     Lin-Lin
 0.0279068   0.114225     Lin-Lin
 0.0307823   0.108765     Lin-Lin
 0.033954    0.103567     Lin-Lin
 0.0374525   0.0986172    Lin-Lin
 0.0413115   0.093902     Lin-Lin
 0.0455681   0.0894098    Lin-Lin
 0.0502633   0.085131     Lin-Lin
 0.0554423   0.0810574    Lin-Lin
 0.0611549   0.0771811    Lin-Lin
 0.0674561   0.0734914    Lin-Lin
 0.0744066   0.0699772    Lin-Lin
 0.0820732   0.0666282    Lin-Lin
 0.0905297   0.063437     Lin-Lin
 0.0998577   0.0603981    Lin-Lin
 0.110147    0.0575057    Lin-Lin
 0.121496    0.0547545    Lin-Lin
 0.134014    0.0521386    Lin-Lin
 0.147823    0.0496477    Lin-Lin
 0.163054    0.0472719    Lin-Lin
 0.179855    0.0450071    Lin-Lin
 0.198386    0.0428506    Lin-Lin
 0.218827    0.040798     Lin-Lin
 0.241375    0.0388449    Lin-Lin
 0.266245    0.0369894    Lin-Lin
 0.293678    0.0352245    Lin-Lin
 0.323938    0.0335387    Lin-Lin
 0.357316    0.0319314    Lin-Lin
 0.394132    0.0304014    Lin-Lin
 0.434743    0.028945     Lin-Lin
 0.479537    0.0275594    Lin-Lin
 0.528947    0.026246     Lin-Lin
 0.587564    0.0249052    Lin-Lin
 0.648105    0.0237113    Lin-Lin
 0.714884    0.0225749    Lin-Lin
 0.788543    0.0214932    Lin-Lin
 0.869792    0.0204636    Lin-Lin
 0.959413    0.0194839    Lin-Lin
 1.05827     0.0185583    Lin-Lin
 1.16731     0.0176698    Lin-Lin
 1.28758     0.0168227    Lin-Lin
 1.42025     0.0160164    Lin-Lin
 1.56659     0.0152489    Lin-Lin
 1.72801     0.0145184    Lin-Lin
 1.90606     0.013823     Lin-Lin
 2.10245     0.0131611    Lin-Lin
 2.30284     0.0125798    Lin-Lin
 2.54012     0.0119775    Lin-Lin
 2.80184     0.0114036    Lin-Lin
 3.09053     0.0108568    Lin-Lin
 3.40897     0.0103367    Lin-Lin
 3.76022     0.00984163   Lin-Lin
 4.14767     0.00937042   Lin-Lin
 4.5432      0.0089558    Lin-Lin
 5.01132     0.00852723   Lin-Lin
 5.52767     0.00811923   Lin-Lin
 6.05452     0.00775739   Lin-Lin
 6.67836     0.0073849    Lin-Lin
 7.36648     0.00703181   Lin-Lin
 8.12549     0.0066948    Lin-Lin
 8.96272     0.00637521   Lin-Lin
 9.95595     0.00604955   Lin-Lin
 10.9818     0.00576048   Lin-Lin
 11.9448     0.0055232    Lin-Lin
 13.0833     0.00527676   Lin-Lin
 14.5331     0.00500639   Lin-Lin
 16.0306     0.00476618   Lin-Lin
 17.6823     0.00453822   Lin-Lin
 19.7794     0.00429162   Lin-Lin
 21.8174     0.00408681   Lin-Lin
 23.7306     0.00391858   Lin-Lin
 25.8116     0.00375722   Lin-Lin
 28.4711     0.00357639   Lin-Lin
 31.4047     0.00340569   Lin-Lin
 34.6406     0.00324267   Lin-Lin
 38.7489     0.00306616   Lin-Lin
 43.3445     0.00289932   Lin-Lin
 47.4757     0.00277057   Lin-Lin
 51.6389     0.00265646   Lin-Lin
 56.5634     0.00253743   Lin-Lin
 62.3915     0.00241643   Lin-Lin
 68.8201     0.00230066   Lin-Lin
 74.8551     0.00220735   Lin-Lin
 79.7241     0.00213815   Lin-Lin
 86.7153     0.00204996   Lin-Lin
