#LIBRARY    ENDF/B-VII.1
#REACTION   CA-43(N,NON),SIG
#NUCLEUS    Ca-43
#MF         3
#MT         3
#EN-MIN     1e-05
#EN-MAX     2e+08
#E,eV        Sig,b        Interpolation
 1E-05       586.661      Lin-Lin
 1.10304E-05 558.589      Lin-Lin
 1.21669E-05 531.86       Lin-Lin
 1.34206E-05 506.41       Lin-Lin
 1.48034E-05 482.178      Lin-Lin
 1.63286E-05 459.105      Lin-Lin
 1.80111E-05 437.136      Lin-Lin
 1.98669E-05 416.219      Lin-Lin
 2.19139E-05 396.303      Lin-Lin
 2.41719E-05 377.339      Lin-Lin
 2.66625E-05 359.283      Lin-Lin
 2.94097E-05 342.091      Lin-Lin
 3.244E-05   325.722      Lin-Lin
 3.57825E-05 310.136      Lin-Lin
 3.94694E-05 295.295      Lin-Lin
 4.35362E-05 281.165      Lin-Lin
 4.80221E-05 267.711      Lin-Lin
 5.29701E-05 254.901      Lin-Lin
 5.8428E-05  242.704      Lin-Lin
 6.44482E-05 231.09       Lin-Lin
 7.10888E-05 220.032      Lin-Lin
 7.84136E-05 209.504      Lin-Lin
 8.64931E-05 199.479      Lin-Lin
 9.54051E-05 189.933      Lin-Lin
 0.000105235 180.845      Lin-Lin
 0.000116078 172.191      Lin-Lin
 0.000128039 163.952      Lin-Lin
 0.000141232 156.107      Lin-Lin
 0.000155784 148.637      Lin-Lin
 0.000171835 141.524      Lin-Lin
 0.00018954  134.752      Lin-Lin
 0.00020907  128.304      Lin-Lin
 0.000230612 122.165      Lin-Lin
 0.000254374 116.319      Lin-Lin
 0.000257962 115.557      Lin-Lin
 0.000280584 110.753      Lin-Lin
 0.000288556 109.292      Lin-Lin
 0.000309494 105.453      Lin-Lin
 0.000322779 103.351      Lin-Lin
 0.000341383 100.407      Lin-Lin
 0.00036106  97.7198      Lin-Lin
 0.000376558 95.6028      Lin-Lin
 0.000403881 92.3813      Lin-Lin
 0.000415358 91.0282      Lin-Lin
 0.000451781 87.3211      Lin-Lin
 0.000458155 86.6724      Lin-Lin
 0.000505362 82.525       Lin-Lin
 0.000557433 78.5761      Lin-Lin
 0.000565297 78.0613      Lin-Lin
 0.000614869 74.8162      Lin-Lin
 0.000641262 73.3247      Lin-Lin
 0.000678223 71.2361      Lin-Lin
 0.000727435 68.8357      Lin-Lin
 0.000748105 67.8274      Lin-Lin
 0.000825188 64.5818      Lin-Lin
 0.000910213 61.4915      Lin-Lin
 0.000936077 60.68        Lin-Lin
 0.001004    58.5491      Lin-Lin
 0.00107685  56.5761      Lin-Lin
 0.00110745  55.7474      Lin-Lin
 0.00122155  53.0799      Lin-Lin
 0.00123879  52.7321      Lin-Lin
 0.00134742  50.5399      Lin-Lin
 0.00144519  48.8369      Lin-Lin
 0.00148625  48.1215      Lin-Lin
 0.00163939  45.8189      Lin-Lin
 0.00168598  45.2142      Lin-Lin
 0.00180831  43.6264      Lin-Lin
 0.00199463  41.5388      Lin-Lin
 0.00220016  39.5511      Lin-Lin
 0.00239309  37.9404      Lin-Lin
 0.00242685  37.6586      Lin-Lin
 0.00267691  35.8565      Lin-Lin
 0.00291165  34.3963      Lin-Lin
 0.00295273  34.1408      Lin-Lin
 0.00325697  32.5071      Lin-Lin
 0.00359256  30.9516      Lin-Lin
 0.00396272  29.4705      Lin-Lin
 0.00437103  28.0603      Lin-Lin
 0.00455865  27.5009      Lin-Lin
 0.00482141  26.7175      Lin-Lin
 0.00531819  25.4391      Lin-Lin
 0.00586616  24.2218      Lin-Lin
 0.00594892  24.0631      Lin-Lin
 0.00647059  23.0627      Lin-Lin
 0.0071373   21.9591      Lin-Lin
 0.00787271  20.9083      Lin-Lin
 0.00809641  20.6324      Lin-Lin
 0.00868389  19.9078      Lin-Lin
 0.00957865  18.9552      Lin-Lin
 0.0105656   18.0481      Lin-Lin
 0.0116543   17.1845      Lin-Lin
 0.0128551   16.3622      Lin-Lin
 0.0141796   15.5793      Lin-Lin
 0.0156406   14.8339      Lin-Lin
 0.0172522   14.1242      Lin-Lin
 0.0179927   13.8427      Lin-Lin
 0.0190298   13.4486      Lin-Lin
 0.0209906   12.8055      Lin-Lin
 0.0228313   12.2844      Lin-Lin
 0.0231534   12.1933      Lin-Lin
 0.0251838   11.6928      Lin-Lin
 0.0252419   11.6785      Lin-Lin
 0.0253      11.6651      Lin-Lin
 0.0279068   11.1076      Lin-Lin
 0.0307823   10.5768      Lin-Lin
 0.031657    10.4373      Lin-Lin
 0.033954    10.0711      Lin-Lin
 0.0369315   9.66102      Lin-Lin
 0.0374525   9.58926      Lin-Lin
 0.0413115   9.13019      Lin-Lin
 0.0418943   9.07031      Lin-Lin
 0.0455681   8.69286      Lin-Lin
 0.0488745   8.39967      Lin-Lin
 0.0502633   8.27652      Lin-Lin
 0.0524208   8.11148      Lin-Lin
 0.0554423   7.88036      Lin-Lin
 0.0562245   7.82877      Lin-Lin
 0.0611549   7.50354      Lin-Lin
 0.0620177   7.45443      Lin-Lin
 0.0674561   7.14489      Lin-Lin
 0.0744066   6.80311      Lin-Lin
 0.0820732   6.47727      Lin-Lin
 0.0868037   6.30363      Lin-Lin
 0.0905297   6.16686      Lin-Lin
 0.0944157   6.04375      Lin-Lin
 0.0998577   5.87134      Lin-Lin
 0.105613    5.71402      Lin-Lin
 0.110147    5.59012      Lin-Lin
 0.113277    5.51638      Lin-Lin
 0.121496    5.32274      Lin-Lin
 0.126711    5.21684      Lin-Lin
 0.134014    5.06854      Lin-Lin
 0.143738    4.89784      Lin-Lin
 0.147823    4.82614      Lin-Lin
 0.163054    4.59484      Lin-Lin
 0.179855    4.37454      Lin-Lin
 0.192905    4.22686      Lin-Lin
 0.198386    4.16483      Lin-Lin
 0.201185    4.13749      Lin-Lin
 0.209821    4.05316      Lin-Lin
 0.218827    3.96521      Lin-Lin
 0.221915    3.93921      Lin-Lin
 0.241375    3.77534      Lin-Lin
 0.258889    3.64846      Lin-Lin
 0.266245    3.59517      Lin-Lin
 0.293678    3.42411      Lin-Lin
 0.29575     3.4112       Lin-Lin
 0.326223    3.24754      Lin-Lin
 0.359836    3.09174      Lin-Lin
 0.372653    3.04047      Lin-Lin
 0.394132    2.95455      Lin-Lin
 0.396913    2.94343      Lin-Lin
 0.41105     2.89463      Lin-Lin
 0.428695    2.83372      Lin-Lin
 0.437809    2.80225      Lin-Lin
 0.479537    2.67821      Lin-Lin
 0.48292     2.66815      Lin-Lin
 0.486303    2.65955      Lin-Lin
 0.53641     2.5321       Lin-Lin
 0.59168     2.41049      Lin-Lin
 0.595854    2.40257      Lin-Lin
 0.652645    2.2947       Lin-Lin
 0.661852    2.27961      Lin-Lin
 0.719891    2.18448      Lin-Lin
 0.730048    2.17011      Lin-Lin
 0.772126    2.11059      Lin-Lin
 0.794067    2.07956      Lin-Lin
 0.805269    2.06588      Lin-Lin
 0.839835    2.02368      Lin-Lin
 0.875885    1.97967      Lin-Lin
 0.888242    1.9667       Lin-Lin
 0.952693    1.89905      Lin-Lin
 0.966133    1.88494      Lin-Lin
 0.979764    1.87272      Lin-Lin
 0.993586    1.86032      Lin-Lin
 1.03624     1.82207      Lin-Lin
 1.08072     1.78217      Lin-Lin
